"041","042","043","044","045","046","047","048","049","050"
2525,2680,2387,2398,2200,2090,2024,2487,2372,2293
2794,2465,2656,2667,2469,2359,2294,2756,2642,2562
2911,3004,2774,2784,2586,2476,2411,2873,2759,2679
3470,3562,3332,3343,3145,3035,2970,3432,3317,3238
2991,3084,2853,2864,2666,2556,2491,2953,2839,2759
2962,3055,2824,2835,2637,2527,2462,2924,2810,2730
3623,3173,3485,3496,3298,3188,3123,3585,3470,3391
3600,3150,3462,3473,3275,3165,3100,3562,3447,3368
4169,3555,3947,3905,3793,3519,3499,3994,3879,3800
4459,3844,4236,4399,4082,3972,3883,4369,4255,4175
