"195","196","197","198","199","200","201","202","203","204"
36106,52939,51874,65748,48857,36621,38549,42528,41142,52580
34568,49923,48858,62732,45841,35084,37011,53350,46891,49564
39724,55169,54104,67978,51087,40240,42167,46146,44760,54810
45182,65405,64340,78215,61323,45698,47625,68832,62373,65046
42181,57629,56564,70439,53547,42697,44625,48604,47218,57270
41417,53566,52501,66376,49484,41933,43860,56993,50534,53207
46691,62046,60981,74855,57964,47207,49134,65473,59014,61687
46287,61642,60577,74452,57560,46803,48730,65070,58611,61283
51139,66494,65429,79304,62412,51655,53582,69922,63463,66135
55120,70474,69410,83284,66393,55635,57563,73902,67443,70116
