"011","012","013","014","015","016","017","018","019","020"
1426,1606,1744,1656,1437,892,693,868,978,688
3238,3191,3329,3495,3476,2932,2654,2469,2299,2563
2534,2487,2625,2791,2773,2228,1950,1766,1483,1860
3164,3117,3255,3421,3411,2866,2785,2700,2529,2794
1988,1941,2079,2245,2227,1682,1509,1325,1049,1314
1838,1791,1929,2095,2076,1532,1488,1385,969,1234
2565,2518,2656,2822,2771,2227,2146,2324,2057,2144
1546,1499,1637,1803,1904,1360,1368,1547,1295,1226
1647,1600,1738,1904,2201,1754,1713,2041,1874,1826
1674,1679,1817,1983,2280,1990,1949,2277,2085,2062
