"125","126","127","128","129","130","131","132","133","134"
39783,35367,24478,38852,32944,34792,48939,51861,58028,90537
27913,23497,19947,26983,13129,22923,31065,39992,58129,90638
24544,20128,16578,23614,9759,19554,27696,36623,54997,87506
33512,29096,25546,32582,14531,28522,45035,45591,54124,86634
27732,23316,19766,26801,20893,22741,30883,39810,53016,85525
29818,25402,21852,28887,22979,24827,32969,41896,54068,86577
33556,29139,25590,32625,26717,43972,43389,47739,52478,84987
32573,28157,24607,31642,25734,27582,45091,49441,54180,86689
34828,46613,26862,33897,27989,42273,41690,46040,50779,83288
36595,48380,28629,35665,29756,44041,43457,47807,52546,85056
