"071","072","073","074","075","076","077","078","079","080"
5134,3809,2906,3343,4201,3583,2951,2712,2932,2962
7143,5818,4913,5310,5786,5167,4536,4296,4516,4546
6526,5202,4210,4606,5082,4464,3832,3593,3813,3843
7069,5744,4715,5112,5712,5145,4337,4098,4410,4472
5893,4568,3664,4060,4536,3918,3286,3047,3267,3297
5742,4418,3513,3910,4385,3767,3136,2896,3116,3146
6468,5143,4336,4733,5113,4494,3959,3719,3843,3873
5451,4126,3221,3618,4094,3475,2844,2604,2824,2854
5552,4227,3323,3719,4195,3577,2945,2706,2926,2956
5631,4306,3300,3697,4274,3731,2923,2683,2996,3034
