"041","042","043","044","045","046","047","048","049","050"
53791,69676,65340,61924,54059,50296,45337,51473,53916,55896
51428,65812,61476,58060,50196,46438,41570,47609,50052,52032
45374,61404,57068,53652,43818,41879,36920,43201,45624,47624
53987,69871,65535,62119,54255,50492,45532,51669,54112,56091
47631,63660,59324,55908,46074,44135,39176,45458,47881,49880
49217,66043,61707,58291,47661,45722,40763,47840,49467,52263
58498,61908,68546,65130,57266,53008,48640,54679,57122,59102
63480,64878,75029,71613,63748,59985,55026,61162,63605,65585
70218,70117,81767,78350,70486,66723,61764,67900,70343,72323
100660,102220,106013,110111,104580,102152,102296,107209,106729,111149
