"031","032","033","034","035","036","037","038","039","040"
3574,2870,3585,3323,3360,3077,3160,3383,3712,3306
3452,2747,3463,3218,3212,2972,3055,3278,3590,3184
3300,2595,3311,3158,3274,2913,2995,3219,3438,3032
3580,2876,3591,3330,3366,3084,3167,3390,3719,3313
3775,3070,3786,3633,3631,3388,3470,3694,3913,3507
3404,2889,3565,3452,3182,3206,3289,3512,3731,3325
3502,3317,3663,3724,3281,3659,3866,4132,4286,4004
4156,3971,4317,4378,3934,4312,4346,4569,4898,4491
3149,2964,3311,3371,2928,3306,3545,3779,3933,3975
4665,4397,4818,4997,4553,4931,5170,5404,5558,5425
