"051","052","053","054","055","056","057","058","059","060"
48968,50403,44442,46930,40537,48113,40323,38245,49577,53432
45104,46539,41170,43658,36679,44249,36460,34282,45714,49569
40696,42103,36024,38513,32120,39825,32051,29828,45566,49421
49163,50598,44637,47126,40732,48308,40519,38440,49772,53628
42952,44359,38281,40770,34376,42081,34308,32084,47822,51678
45335,45946,39867,42356,35963,43667,36690,33670,49409,53264
52174,53609,48240,50728,43641,51319,43530,41352,57407,61262
58657,60092,54131,56619,50226,57802,50012,47934,59266,63121
65394,66829,60868,63357,56964,64539,56750,54671,66004,69859
108289,109712,102639,105128,98735,107426,100452,103096,89833,93689
