"185","186","187","188","189","190","191","192","193","194"
0,1112,1350,1220,1967,870,5796,2255,1159,1996
1068,0,1009,887,1584,1307,5290,2198,1703,2593
1348,847,0,506,1602,926,5443,1967,1974,2212
1294,793,484,0,1304,596,5726,1638,1645,1883
2082,1622,1621,1234,0,1273,5060,802,1602,1820
906,1278,969,549,1296,0,5626,1585,1100,1502
5741,5270,5425,5647,5043,5686,0,4973,4861,5142
2291,2240,1932,1545,791,1508,5087,0,1837,2055
1171,1851,1991,1571,1527,1081,4893,1815,0,1094
1967,2530,2222,1783,1613,1467,5352,1902,1017,0
