"105","106","107","108","109","110","111","112","113","114"
39913,41001,45961,48468,42528,41932,70571,37848,34722,31588
36946,38034,42994,47795,41855,41514,69684,36961,33835,30701
47299,48387,53346,55617,49677,49336,72723,40000,36874,33739
41115,42203,47163,51963,46024,45682,73853,41130,38003,34869
53486,54573,59533,61803,55864,55522,80949,48226,45100,41966
44737,45825,50785,53292,47352,46756,76284,43561,40435,37300
86864,87952,92912,95419,89479,88883,100623,89912,86785,83651
59883,60971,65930,68201,62261,61920,87346,54624,51497,48363
37874,38962,43922,46428,40489,39893,51633,40922,37795,34661
41320,42408,47367,49874,43934,43339,55078,44367,41241,38107
