"031","032","033","034","035","036","037","038","039","040"
19424,23088,20234,15767,12559,17655,18363,16596,16699,19997
18537,22201,19347,14880,11672,14569,15330,16442,16544,21697
25540,29205,26351,19017,15809,18706,19467,20578,20681,25834
22705,26370,23516,19049,15840,18738,19499,20610,20713,25866
31727,35391,32537,34741,31533,27145,27853,26535,26637,34154
25137,31346,25947,24539,18272,22479,23187,21869,21971,29488
73904,73473,72207,66666,63915,64606,65314,65466,65568,71615
38124,41789,38935,30140,37930,28080,28788,27469,27572,35089
24914,24483,23217,17676,14925,15616,16324,16476,16578,22625
28360,27928,26662,21122,18371,19062,19769,18451,18554,26071
