"051","052","053","054","055","056","057","058","059","060"
39414,40849,34681,37169,30776,35829,31660,37204,42006,51359
36447,37882,31714,34202,27809,32862,28693,34237,39039,48392
40584,42019,35851,38339,31946,36999,32830,38374,43176,52529
40615,42050,35882,38371,31978,37030,32862,38405,43208,52561
48904,50339,44171,46659,40266,45319,41150,55680,61115,70468
44238,45673,39505,41993,35600,40653,36484,42027,46830,56183
86365,87800,81632,84120,77727,82780,78611,84155,88957,98310
49838,51273,45105,47594,41201,46253,42085,47628,52431,61784
37374,38809,32642,35130,28737,33790,29621,35164,39967,49320
40820,42255,36087,38576,32183,37235,33066,38610,43413,52765
