"051","052","053","054","055","056","057","058","059","060"
3794,3963,3744,4166,3238,4388,3509,3818,4194,4762
3520,3689,3470,3893,2964,4114,3235,3545,3921,4488
4091,4260,4041,4463,3535,4685,3806,4115,4491,5059
4037,4206,3987,4409,3481,4631,3751,4061,4437,5005
4238,4407,4188,4610,3682,4832,3953,4093,4466,5033
3920,4089,3870,4293,3365,4514,3635,3945,4321,4888
6565,6734,6515,6937,6009,7159,6280,6590,6965,7533
4473,4642,4423,4845,3917,5067,4188,4497,4873,5441
3148,3317,3098,3521,2593,3742,2863,3173,3549,4116
3646,3815,3596,4019,3091,4240,3361,3671,4047,4614
