"135","136","137","138","139","140","141","142","143","144"
44137,25938,21028,6906,15860,17153,23289,22118,23542,24909
41811,23612,18702,16975,18482,19774,24290,21972,24543,25836
45485,27286,22377,21762,21508,22801,28997,25647,27264,29510
38890,20691,15781,15167,23850,25143,22401,19051,20669,22915
47246,29048,24138,23523,27139,28431,30758,27408,29026,31271
48720,30521,25612,24997,28613,29905,32232,28882,30499,32745
63625,45426,40516,39901,43517,44810,47136,43786,45404,47650
57861,50267,45357,47377,61752,63045,51977,48627,50245,52490
44500,26302,21392,22187,33918,35211,28012,24662,26280,28525
39306,21108,16198,18223,32598,33891,22818,19468,21086,23332
