"125","126","127","128","129","130","131","132","133","134"
1907,1731,1805,1802,1360,1910,2644,3041,3021,5116
1734,1558,1564,1628,1809,1753,2471,2868,2846,4942
1852,1605,1725,1747,2008,1870,2550,2986,2785,4880
1977,1351,1284,1600,1861,1723,2403,2840,2638,4734
2074,1827,1947,1969,2230,2092,2772,3208,3007,5102
2451,2203,2324,2345,2606,2468,3148,3585,3383,5479
4271,3974,4100,4151,4412,4274,4953,5390,5189,7284
3414,3741,4060,3531,4603,4149,4647,4667,4562,6213
2123,1826,1952,2383,3053,2657,3263,3623,3764,5798
1000,895,1477,1090,2019,1539,2045,2331,2678,4506
