"031","032","033","034","035","036","037","038","039","040"
3192,2488,3203,3132,3247,2991,3260,3448,3696,3369
3122,2585,2868,2864,2979,2618,2700,2924,3162,2756
3464,2926,3363,3193,3308,2947,3030,3253,3575,3169
3674,2969,3685,3448,3564,3202,3285,3509,3830,3424
3828,3193,3737,3568,3683,3322,3404,3628,3949,3543
4204,3570,4113,3944,4059,3698,3781,4004,4325,3919
6010,5375,5919,5749,5865,5504,5586,5810,6131,5725
6491,5787,6502,6241,6277,5995,6077,6301,6629,6223
4847,4142,4857,4705,4820,4459,4542,4765,4985,4579
3908,3203,3919,3657,3709,3411,3494,3717,4046,3640
