"115","116","117","118","119","120","121","122","123","124"
0,10370,13163,12800,26161,26853,37147,52761,23011,21211
11479,0,4532,5539,12611,13303,29886,39617,15111,22197
14242,4592,0,2853,9001,9693,25188,34919,15975,23269
13511,6400,2786,0,8180,9268,25514,35245,10366,8916
24914,11523,7668,7245,0,4013,20057,29788,10844,25030
26388,13510,10165,9614,4248,0,19255,28987,12699,26504
36902,29791,25936,25513,19982,19207,0,18161,21085,25119
51413,42480,38625,38202,32671,31896,21119,0,33774,30000
23579,15244,16786,10371,10832,13036,21124,30855,0,7305
22259,22163,23238,10509,25581,26274,25450,29757,7596,0
