"135","136","137","138","139","140","141","142","143","144"
3465,2481,2123,1624,2076,2612,2958,2532,2622,2930
3291,2307,1949,1584,2046,2583,2802,2447,2465,2730
3229,2245,1888,1782,2388,2925,3026,2386,2590,2669
3083,2099,1741,1635,2557,3094,2879,2239,2443,2522
3451,2467,2110,2004,2967,3503,3248,2608,2812,2891
3828,2844,2486,2380,3343,3880,3624,2984,3188,3267
5633,4649,4292,4186,5148,5685,5430,4790,4994,5073
4929,4707,4349,4377,5375,5912,5487,4847,5051,5130
4209,3225,2867,2827,3730,4267,4005,3365,3569,3648
3123,2139,1781,1793,2791,3328,2919,2279,2483,2562
