"061","062","063","064","065","066","067","068","069","070"
4417,4464,3209,3192,3645,3770,6200,4337,3957,5114
3834,3880,2584,2567,3058,3145,5625,3712,3332,4489
3664,4210,2914,2897,3387,3474,5954,4042,3662,4819
3831,4465,3169,3152,3643,3730,6209,4297,3917,5074
3886,4584,3288,3271,3762,3849,6329,4416,4036,5193
4262,4960,3664,3648,4138,4225,6705,4792,4412,5569
6067,6766,5470,5453,5944,6031,8511,6598,6218,7375
6975,7257,5961,5944,6435,6522,9002,7089,6709,7866
5023,5721,4425,4409,4899,4986,7466,5553,5173,6330
4573,4674,3378,3361,3851,3938,6418,4506,4126,5283
