"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
1644,1217,1512,1732,1763,1616,1442,1330,1285,1509,1526,1665,1884,1755,1643,1037,910,1078,1591,1703,1199,2954,2156,2996,1841,1589,2342,1500,1966,2301,2373,1738,2282,2113,2228,1867,1950,2173,2499,2093,2873,2952,2612,2236,2340,2112,1800,2092,2311,1799,1639,1808,1806,2228,1250,2265,1326,1184,1793,2062,3083,3129,1833,1817,2307,2394,4874,2961,2581,3738,5044,3719,2817,3253,4548,3648,3022,3114,3212,3309,4743,2633,2410,2740,2397,2561,1585,1088,1064,952,0,656,1152,2023,814,939,1761,1367,1335,1617,1983,1533,1896,2168,2318,2802,4518,5176,3314,2503,2151,1975,1967,2045,2226,2170,2888,3285,3264,5359,3708,2724,2367,2000,1938,2639,3218,2792,2882,3190,3161,2883,3161,2909,2736,2088,2274,2346,2384,2561,2460,2560,2705,2368,2872,2730,2962,2789,2668,3308,3570,3924,3411,3223,3044,3419,4387,5024,3382,3713,5299,2595,2341,2602,3050,2961,2648,2747,3240,3087,3836,3709,3753,4226,4115,3969,6503,4403,3203,3484,3457,4268,4192,5694,3603,3114,3264,3947,3393,3926,3907,5772,5298
1827,1401,1696,1916,1947,1800,1626,1514,1469,1693,1709,1849,2068,1939,1822,1221,1093,1230,1696,1887,1383,3206,2262,3180,1945,1772,2526,1684,2150,2484,2557,1922,2466,2296,2412,2051,2133,2357,2678,2272,3057,3135,2796,2420,2524,2291,1984,2276,2494,1983,1823,1992,1990,2412,1357,2449,1510,1367,1772,2040,3252,3313,2017,2000,2491,2578,5058,3145,2765,3922,5228,3903,3000,3437,4732,3832,3206,3298,3396,3493,4927,2817,2594,2924,2581,2540,1711,1546,1444,931,506,0,821,1969,896,1043,1739,1608,1576,1858,2224,1774,2137,2305,2297,2781,4497,5224,3555,2744,2392,2216,2208,2286,2467,2411,3129,3526,3505,5601,3950,2966,2608,2241,2121,2823,3460,3033,3123,3431,3402,3067,3345,3093,2920,2272,2457,2530,2568,2745,2643,2744,2888,2552,3056,2914,3145,2972,2852,3492,3754,4108,3595,3406,3227,3602,4570,5208,3566,3896,5482,2778,2525,2785,3234,3144,2832,2930,3424,3271,4020,3893,3937,4410,4298,4152,6686,4587,3387,3668,3641,4452,4376,5877,3787,3297,3448,4131,3577,4110,4090,5955,5482
2288,1861,2156,2376,2407,2260,2086,1974,1929,2153,2169,2309,2528,2399,2282,1681,1554,1722,2235,2347,1843,3597,2800,3640,2485,2232,2986,2144,2610,2944,3017,2382,2926,2757,2872,2511,2593,2817,3138,2732,3517,3596,3256,2880,2984,2751,2444,2736,2954,2443,2283,2452,2450,2572,1817,2691,1970,1827,1583,1851,3063,3773,2477,2460,2951,3038,5518,3605,3225,4382,5688,4363,3460,3897,5192,4292,3666,3758,3856,3953,5387,3277,3054,3384,3041,2350,1518,1537,1340,854,986,835,0,2018,1458,1583,1550,2011,1978,2261,2627,2176,1962,2116,2108,2592,4308,5035,3305,2900,2545,2297,2418,2439,2700,2562,3242,3679,3477,5573,3922,2938,2580,2474,2582,3283,3718,3078,3282,3361,3374,3546,3805,3553,3380,2732,2918,2990,3028,3205,3104,3204,3349,3012,3516,3374,3606,3432,3312,3952,4214,4568,4055,3866,3687,4062,5031,5668,4026,4357,5942,3239,2985,3245,3694,3604,3292,3391,3884,3731,4480,4353,4397,4870,4758,4612,7146,5047,3847,4128,4101,4912,4836,6338,4247,3757,3908,4591,4037,4570,4550,6416,5942
2715,2289,2584,2803,2835,2687,2514,2402,2357,2580,2597,2737,2956,2827,2710,2109,2000,1879,2345,2603,2271,3854,2910,4059,2594,2756,3414,2572,3038,3372,3445,2810,3354,3184,3299,2938,3021,3244,3566,3160,3945,4023,3684,3308,3412,3179,2872,3163,3382,2871,2711,2880,2877,3296,2245,3415,2398,2255,2306,2575,3787,4201,2905,2888,3378,3466,5945,4033,3653,4810,6116,4791,3888,4325,5620,4720,4094,4185,4284,4380,5814,3705,3482,3812,3469,2703,2242,2260,2399,1885,1681,1737,2115,0,1313,1691,1850,2241,2305,2491,2858,2407,2262,2416,2408,2892,4608,5335,3605,3200,2845,2597,2718,2739,3000,2862,3542,3979,3777,5873,4222,3238,2880,2774,3009,3721,4018,3378,3582,3661,3674,3846,4233,3981,3808,3160,3345,3417,3456,3633,3531,3632,3776,3440,3944,3802,4033,3860,3740,4465,4642,4995,4483,4294,4115,4490,5458,6096,4454,4784,6370,3666,3413,3673,4122,4032,3719,3818,4312,4158,4908,4781,4824,5298,5186,5040,7574,5475,4275,4556,4529,5340,5264,6765,4675,4185,4336,5019,4465,4997,4978,6843,6370
1879,1452,1747,1967,2056,1909,1735,1565,1578,1802,1818,1958,2177,2048,1829,1383,1127,1100,1396,1816,1434,2665,1867,2895,1644,1806,2577,1735,2201,2535,2481,1973,2391,2406,2521,2160,2242,2466,2685,2279,3076,3245,2905,2529,2599,2298,1985,2385,2603,2092,1933,2124,1942,2364,1436,2581,1619,1462,1966,2235,3399,3447,2174,2110,2628,2687,5183,3255,2874,4031,5337,4013,3110,3547,4841,3941,3315,3317,3570,3602,5036,2926,2703,3098,2690,2465,1833,1778,1755,1424,1019,1064,1624,1522,0,800,1195,1078,1045,1328,1694,1244,1582,1737,1729,2212,3928,4656,2926,2214,1862,1686,1678,1756,1937,1881,2599,2995,2975,5070,3419,2435,2078,1711,2020,2557,2929,2503,2593,2901,2872,2923,3396,3144,2971,2323,2509,2581,2493,2670,2695,2668,2940,2603,3107,2839,3197,3023,2903,3543,3805,4159,3646,3457,3278,3653,4622,5132,3490,3821,5407,2888,2634,2895,3343,3253,2941,3040,3533,3380,4129,4002,3988,4519,4216,4261,6795,4696,3496,3777,3750,4561,4485,5987,3896,3406,3557,4240,3686,4219,4200,6065,5591
1723,1296,1592,1811,1843,1695,1522,1409,1365,1588,1605,1745,1964,1835,1694,1117,992,528,994,1312,1281,2570,1626,2859,1310,1472,2456,1752,2151,2485,2453,1818,2362,2192,2307,1946,2029,2252,2550,2144,2952,3031,2691,2315,2420,2163,1880,2171,2390,1879,1719,1887,1885,2308,1301,2344,1406,1263,1838,2365,3163,3209,1913,1896,2386,2473,4953,3041,2661,3818,5123,3799,2896,3333,4628,3727,3101,3193,3291,3388,4822,2713,2490,2820,2476,2709,1607,1609,1586,1255,850,989,1455,1766,541,0,1439,1146,1021,1321,1763,1312,1675,1948,1973,2456,4172,4955,3093,2282,1930,1754,1747,1824,2006,1950,2667,3064,3044,5139,3488,2504,2146,1780,2013,2550,2998,2572,2661,2970,2940,2991,3346,3094,2920,2273,2458,2530,2464,2641,2644,2640,2889,2553,3057,2810,3146,2973,2853,3493,3755,4108,3596,3407,3228,3603,4571,4951,3461,3792,5378,2674,2421,2681,3130,3040,2727,2826,3320,3166,3916,3789,3937,4306,4194,4048,6582,4483,3283,3563,3537,4347,4272,5773,3683,3193,3343,4027,3472,4005,3986,5851,5377
2526,2099,2394,2614,2645,2498,2324,2212,2167,2391,2408,2547,2766,2637,2521,1919,1811,1689,2091,2413,2081,3055,2310,3489,2231,2689,3224,2382,2972,3306,3255,2620,3164,2995,3110,2749,2832,3055,3376,2970,3755,3834,3494,3118,3222,2990,2682,2974,3192,2681,2521,2690,2688,2821,2055,2941,2208,2066,1832,2101,3313,4011,2715,2698,3189,3276,5756,3843,3463,4620,5926,4601,3699,4135,5430,4530,3904,3996,4094,4191,5625,3515,3292,3622,3279,2331,1768,1786,1924,1411,1570,1689,1640,1866,1124,1502,0,1562,1639,1922,2085,1575,1222,1376,1368,1852,3568,4295,2566,2160,1805,1557,1678,1699,1960,1823,2502,2939,2737,4833,3182,2198,1840,1734,2614,3151,2978,2338,2542,2621,2634,2807,3445,3310,3789,3142,3279,3351,3266,3302,3465,3442,3619,2769,3074,3437,3136,2974,2952,3426,3854,4207,3694,3506,3218,3682,4657,5037,3974,4305,5650,3477,3223,3484,3543,3916,3530,3629,4150,3969,4589,4069,4225,4561,4602,4850,7384,5217,4085,4366,4339,5150,5074,6576,4485,3995,4146,4829,4275,4808,4789,6654,6180
2152,1725,2020,2240,2329,2182,2008,1838,1851,2075,2091,2231,2450,2321,2102,1656,1400,1440,1264,1925,1707,2574,1634,2663,1404,1862,2622,2035,2145,2480,2864,2326,2664,2679,2794,2433,2515,2739,2958,2552,3349,3518,3178,2802,2872,2571,2258,2658,2876,2365,2206,2397,2215,2637,1709,2854,1892,1735,2347,2807,3672,3720,2447,2383,2901,2960,5456,3528,3147,4304,5610,4286,3383,3820,5114,4214,3588,3590,3843,3875,5309,3199,2976,3371,2963,3151,2106,2051,2028,1697,1292,1432,1897,2145,847,1171,1392,0,813,1095,1538,745,1272,1436,1777,2261,3977,4706,2844,2033,1681,1505,1498,1575,1757,1700,2418,2815,2794,4890,3239,2255,1897,1531,1788,2325,2749,2322,2412,2721,2691,2742,3381,3136,2963,2315,2453,2525,2766,2797,2639,2855,2884,2595,3099,3025,3189,3016,2895,3535,3797,4151,3638,3450,3271,3646,4614,4994,3681,4012,5598,3242,2907,3168,3250,3526,3214,3313,3857,3653,4296,3776,3932,4268,4309,4534,7068,4969,3769,4050,4023,4834,4758,6260,4169,3679,3830,4513,3959,4492,4473,6338,5864
2138,1882,1897,2068,2338,2359,2185,2015,2028,2252,2268,2408,2627,2498,2279,1833,1349,1236,695,1388,1598,2112,1172,2200,942,1399,2160,1573,1683,2017,2401,1864,2579,2508,2623,2367,2692,2824,3072,2745,3526,3728,3388,3012,3049,2748,2435,2868,3053,2575,2415,2574,2391,2814,1886,3031,2102,1912,2524,2984,3849,3905,2609,2593,3077,3170,5632,3737,3357,4514,5820,4495,3593,4029,5227,4424,3798,3737,3957,3987,5421,3311,3088,3486,3075,3264,2283,2228,2205,1874,1469,1685,2074,2322,1023,936,1662,874,0,633,1522,1121,1542,1812,2047,2531,4247,4804,2942,2131,1779,1603,1596,1673,1854,1798,2516,2913,2892,4988,3337,2353,1995,1629,1325,1862,2847,2420,2510,2819,2789,2647,2926,2674,2500,1853,1990,2062,2509,2334,2176,2392,2421,2132,2636,2563,2726,2553,2433,3073,3335,3688,3175,2987,2808,3183,4151,4531,3219,3550,5135,2779,2737,2997,2788,3161,3263,3425,3395,3765,3834,3314,3469,3806,3847,4225,7181,4461,3881,4162,4136,4946,4871,6372,4281,3792,3942,4625,4071,4604,4585,6450,5976
1881,1625,1641,1812,2081,2293,2287,2018,2084,2307,2324,2376,2514,2554,2335,1888,1464,1400,800,1291,1426,1732,855,2002,743,1201,1961,1317,1484,1819,2203,1607,2323,2252,2367,2111,2488,2568,2816,2489,3416,3511,3446,3035,3105,2850,2490,2891,3109,2598,2438,2630,2447,2870,1942,3086,2125,1968,2580,3040,3905,3952,2680,2615,3133,3193,5688,3760,3380,4537,5843,4518,3616,4052,4970,4352,3721,3481,3701,3731,5165,3055,2832,3229,2819,3320,2339,2284,2261,1930,1525,1664,2130,2377,1079,1133,1718,930,527,0,1127,1188,1597,1605,2103,2587,4303,4664,2811,1991,1639,1463,1537,1533,1698,1642,2376,2773,2753,4848,3197,2213,1855,1472,1127,1664,2690,2264,2354,2662,2649,2449,2727,2475,2302,1654,1792,1864,2311,2136,1978,2194,2223,1934,2438,2364,2528,2355,2234,2874,3136,3490,2977,2789,2610,2985,3953,4333,3021,3351,4937,2581,2481,2741,2589,2963,3006,3169,3196,3509,3635,3116,3271,3608,3648,4027,6924,4263,3625,3906,3879,4690,4614,6116,4025,3535,3686,4369,3815,4348,4329,6194,5720
