"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
967,1309,1508,1026,852,640,698,1034,953,333,0,455,538,702,1164,1270,2002,2156,2267,2194,1638,3340,2396,3189,1985,1666,2535,1605,1742,1725,1464,1411,1373,1204,1319,958,1021,963,1223,889,1734,1918,1678,1282,1287,1014,989,1371,1257,1177,1652,1821,1602,2024,1096,2246,1366,1676,2052,2620,3251,3142,1846,1548,2221,1639,4313,2304,1912,3081,4375,3050,2147,2584,3639,2936,2128,1888,2108,2452,3834,1724,1501,1637,1483,3893,2322,2547,2557,2284,1879,2033,2484,3057,1832,1951,2731,2385,2352,2116,3001,2551,2914,3186,3264,3747,5463,6193,4332,3520,3168,2993,2985,3063,3244,3188,3906,4302,3748,5534,4102,3576,3385,3018,2130,2832,4236,3878,3518,3838,3507,3076,3354,3102,2929,2281,1946,1553,1475,1652,1616,1651,2337,2561,2062,1821,2640,2582,2861,3410,3763,4117,3604,3368,3120,3493,4579,4115,2473,2804,4390,1686,1432,1693,2141,2052,1739,1838,2331,2178,2927,2800,2915,3317,3206,3060,5594,3494,2294,2575,2548,3359,3283,4785,2694,2205,2355,3038,2484,3017,2998,4863,4389
1156,1535,1152,633,464,517,794,994,1066,732,669,0,849,978,1311,1220,1957,2285,2092,2070,1550,3165,2221,3014,1810,1491,2360,1430,1509,1388,1128,1229,1037,1004,1119,758,841,844,1151,824,1751,1943,1644,1559,1456,1185,1197,1648,1533,1454,1601,1770,1551,1973,1045,2195,1315,1625,2001,2569,3200,3091,1795,1778,2268,1916,4590,2581,2188,3357,4651,3326,2495,2892,3440,2926,2118,1878,2036,2201,3635,1525,1302,1564,1386,3842,2271,2496,2506,2233,1828,1982,2433,3007,1781,1900,2680,2334,2323,1942,2948,2500,2863,3135,3213,3696,5412,6143,4281,3470,3118,2942,2934,3012,3193,3137,3773,4251,3412,5360,3765,3240,3334,2967,1956,2657,3870,3490,3130,3502,3170,2688,3179,2815,2754,2023,1610,1216,1139,1316,1279,1315,2000,2262,1726,1485,2303,2246,2686,3073,3588,3942,3429,3032,2783,3157,4405,3779,2137,2467,4053,1486,1233,1493,1942,1852,1539,1638,2132,1978,2728,2423,2578,2915,2863,2860,5394,3295,2095,2376,2349,3160,3084,4585,2495,2005,2156,2839,2285,2818,2798,4663,4190
1324,1665,1779,1298,1072,911,1045,1292,1109,680,646,741,0,495,1013,1518,2045,2366,2412,2390,1870,3485,2541,3334,2130,1811,2680,1750,1887,1870,1609,1556,1518,1349,1464,1103,1249,890,1024,689,1446,1642,1479,1226,1089,727,857,1315,1200,1121,1607,1793,1642,2065,1312,2461,1614,1924,2300,2867,3243,3115,1843,1492,2164,1583,4257,2248,1855,3024,4318,2993,2091,2527,3906,2736,1928,1687,1909,2253,4040,1872,1729,1437,1671,4102,2532,2757,2767,2494,2089,2243,2694,3267,2042,2161,2940,2595,2562,2261,3268,2760,3123,3396,3474,3957,5673,6403,4541,3730,3378,3203,3195,3273,3454,3398,4116,4512,3893,5679,4247,3721,3595,3228,2275,2977,4446,4023,3663,3983,3652,3221,3499,3247,3074,2426,2091,1698,1620,1798,1761,1796,2482,2706,2207,1967,2785,2727,3006,3555,3908,4262,3749,3513,3265,3638,4724,4260,2618,2949,4535,1831,1578,1838,2287,2377,2064,1985,2479,2325,3075,2945,3060,3462,3344,3207,5741,3642,2442,2723,2696,3507,3431,4932,2842,2352,2503,3186,2632,3165,3145,5010,4537
1260,1599,1689,1436,1271,1078,833,1115,747,468,813,1078,748,0,518,1378,1905,2225,2387,2253,1697,3653,2708,3494,2298,1978,2840,2005,2126,2109,1849,1796,1758,1588,1703,1342,1425,1158,1291,885,1666,1862,1623,1136,1141,912,690,1226,1111,1031,1441,1674,1455,1878,950,2099,1476,1741,2125,2692,3105,2995,1699,1486,2075,1494,4167,2158,1766,2935,4229,2904,2001,2438,4002,2832,2207,1907,2176,2520,4307,2111,1997,1705,1939,3962,2391,2616,2626,2353,1948,2103,2553,3127,1902,2021,2800,2454,2422,2429,3070,2620,2983,3255,3333,3817,5532,6263,4401,3590,3238,3062,3054,3132,3313,3257,3975,4372,4153,5839,4506,3812,3454,3087,2435,3137,4306,3879,3823,4277,3912,3381,3659,3407,3234,2586,2331,1937,1860,2037,2000,2036,2721,2866,2447,2206,3024,2967,3166,3806,4068,4422,3909,3720,3541,3916,4884,4500,2858,3188,4774,2070,1817,2077,2526,2439,2126,2225,2718,2565,3314,3185,3299,3702,3583,3446,5980,3881,2681,2962,2935,3746,3670,5172,3081,2591,2742,3425,2871,3404,3385,5250,4776
1509,1419,1754,1642,1403,1255,1082,933,397,849,1174,1305,1113,900,0,1084,1611,1931,2131,1996,1440,3504,2560,3237,2149,1830,2584,1741,2207,2273,2013,1980,1922,1752,1867,1506,1589,1455,1589,1183,1980,2176,1966,1489,1504,1202,922,1543,1464,1357,1197,1366,1147,1570,642,1791,1168,1447,1830,2398,2797,2687,1391,1369,1865,1846,4432,2519,2139,3296,4602,3277,2375,2811,4376,3206,2494,2221,2474,2818,4382,2273,2050,2002,2037,3668,2097,2322,2332,2059,1654,1808,2259,2833,1607,1726,2506,2160,2128,2280,2776,2326,2689,2961,3039,3522,5238,5969,4107,3296,2944,2768,2760,2838,3019,2963,3681,4078,3897,5583,4250,3517,3160,2793,2179,2880,4012,3585,3566,3983,3655,3124,3403,3151,2977,2330,2515,2101,2024,2201,2164,2200,2946,2609,2611,2370,3203,3030,2910,3550,3812,4165,3652,3464,3285,3660,4628,4664,3022,3352,4938,2234,1981,2241,2690,2600,2287,2386,2880,2726,3476,3349,3463,3866,3754,3608,6142,4043,2843,3124,3097,3908,3832,5333,3243,2753,2904,3587,3033,3565,3546,5411,4938
1338,911,1207,1426,1427,1280,1207,893,950,1173,1190,1330,1549,1419,1214,0,989,1333,1366,1449,893,2957,2013,2690,1602,1283,2036,1194,1660,1995,1941,1433,1850,1777,1892,1531,1614,1837,2070,1664,2461,2616,2276,1900,1984,1683,1370,1756,1975,1463,1303,1472,1326,1749,821,1939,990,800,1432,2000,2757,2793,1497,1481,1971,2058,4538,2625,2245,3402,4708,3384,2481,2918,4213,3312,2686,2702,2876,2973,4407,2297,2074,2483,2061,3070,1500,1725,1734,1461,1057,1211,1662,2235,1010,1129,1908,1562,1530,1813,2179,1728,2091,2364,2442,2925,4641,5371,3509,2698,2346,2170,2163,2241,2422,2366,3083,3480,3350,5036,3703,2920,2562,2196,1632,2333,3414,2988,3077,3386,3108,2577,2855,2604,2430,1782,1968,2040,1952,2129,2154,2128,2399,2062,2566,2298,2656,2483,2362,3002,3264,3618,3105,2917,2738,3113,4081,4592,2950,3280,4866,2259,2006,2266,2715,2625,2312,2411,2905,2751,3500,3292,3447,3890,3676,3633,6167,4067,2867,3148,3121,3932,3857,5358,3267,2778,2928,3611,3057,3590,3571,5436,4962
1565,1112,1463,1757,1952,1859,1517,1249,1529,1752,1769,1909,2128,1999,1780,1047,0,923,860,1058,799,2775,1831,2947,1514,1539,2293,1451,1917,2251,2198,1689,2107,2123,2238,1981,2193,2416,2635,2229,3026,3144,2804,2428,2550,2249,1935,2284,2554,1991,1831,2075,1892,2315,1386,2541,1518,1332,2035,2445,3360,3321,2025,2009,2578,2586,5133,3153,2773,3930,5236,3912,3009,3446,4792,3840,3214,3267,3520,3552,4986,2876,2654,3049,2640,2944,1688,1689,1666,1335,930,1084,1535,2143,917,1042,1816,1470,1321,1583,2086,1636,1999,2271,2349,2832,4548,5279,3417,2606,2254,2078,2070,2148,2329,2273,2991,3388,3367,5293,3812,2827,2470,2103,1889,2590,3322,2895,2985,3293,3264,2834,3112,2860,2687,2039,2225,2297,2209,2386,2411,2385,2656,2319,2823,2555,2913,2740,2619,3259,3521,3875,3362,3174,2995,3370,4338,4849,3206,3537,5123,2605,2351,2612,3060,3142,2877,2990,3572,3330,4032,3548,3704,4040,3932,4212,6746,4459,3447,3727,3701,4511,4436,5937,3846,3357,3507,4191,3636,4169,4150,6015,5541
1906,1482,1744,1963,2047,1900,1726,1614,1569,1793,1809,1949,2168,2039,1898,1321,747,0,820,1047,1016,2564,1620,2853,1304,1466,2450,1778,2145,2479,2478,2011,2387,2403,2518,2150,2233,2457,2754,2348,3157,3235,2896,2520,2624,2367,2084,2375,2594,2083,1923,2092,2090,2512,1505,2549,1610,1467,2042,2459,3367,3413,2117,2100,2591,2678,5157,3245,2865,4022,5328,4003,3100,3537,4832,3932,3306,3398,3496,3593,5027,2917,2694,3024,2681,2958,1811,1703,1679,1349,944,1098,1549,1971,745,489,1644,1350,1111,1373,1967,1516,1879,2151,2177,2660,4376,5159,3297,2486,2134,1958,1951,2028,2209,2153,2871,3268,3247,5343,3692,2708,2350,1984,1945,2482,3202,2775,2865,3174,3144,3062,3340,3088,2914,2267,2452,2524,2489,2666,2638,2665,2883,2547,3050,2835,3140,2967,2847,3487,3749,4102,3590,3401,3222,3597,4565,4945,3487,3818,5404,2885,2632,2892,3249,3244,2931,3030,3524,3370,4313,3776,3931,4268,4213,4252,6786,4687,3487,3768,3741,4552,4476,5977,3887,3397,3548,4231,3677,4210,4190,6055,5582
1860,1407,1748,1919,2188,2400,1931,1684,1978,2202,2219,2483,2621,2448,2229,1401,722,725,0,877,1121,2452,1507,2672,1191,1164,2303,1404,1927,2261,2399,1695,2410,2359,2474,2218,2595,2675,2923,2596,3523,3618,3320,2944,2999,2698,2385,2800,2959,2507,2347,2590,2408,2830,1902,3057,2034,1848,2550,3001,3875,3837,2541,2524,3094,3102,5649,3669,3289,4446,5752,4427,3525,3961,5078,4356,3730,3588,3808,3838,5272,3162,2939,3337,2926,3500,2204,2246,2222,1891,1487,1641,2092,2513,1284,974,2160,1321,923,1105,2007,1490,2039,2180,2545,3028,4744,5225,3364,2552,2200,2025,2017,2095,2276,2220,2938,3334,3314,5302,3969,2774,2417,2050,1797,2334,3268,2842,2932,3240,3211,2843,3122,2870,2696,2049,2234,2306,2445,2578,2420,2621,2665,2329,2832,2791,2922,2749,2629,3269,3531,3884,3372,3183,3004,3379,4347,4727,3443,3774,5359,2841,2588,2848,3031,3378,3114,3276,3639,3616,4077,3558,3713,4050,4091,4498,7032,4695,3732,4013,3986,4797,4722,6223,4132,3643,3793,4476,3922,4455,4436,6301,5827
1605,1181,1324,1543,1813,2025,1774,1506,1789,2012,2029,2107,2245,2258,2039,1495,957,922,783,0,731,2745,1796,2778,1319,1137,2124,1234,1748,2083,2058,1530,1967,1983,2098,1842,2220,2299,2548,2220,3148,3242,3177,2795,2810,2508,2195,2855,2770,2491,2331,2497,2345,2768,1840,2851,1934,2032,2345,2912,3669,3819,2547,2509,3000,3152,5555,3653,3273,4430,5736,4412,3509,3946,4702,4083,3452,3212,3432,3462,4896,2786,2564,2961,2550,3697,2388,2443,2419,2089,1684,1838,2289,2710,1485,1229,2383,1937,1407,1427,2179,1996,2605,2657,2917,3400,5116,5717,3864,3044,2692,2516,2589,2586,2750,2694,3429,3826,3438,5124,3791,3265,2908,2525,1720,2421,3743,3316,3107,3528,3196,2665,2944,2692,2518,1871,2056,2128,2069,2246,2242,2245,2487,2150,2654,2415,2744,2571,2451,3091,3352,3706,3193,3005,2826,3201,4169,4549,3067,3398,4984,2465,2212,2472,2853,3002,2738,2900,3433,3240,3893,3380,3535,3872,3793,4122,6656,4319,3357,3637,3611,4421,4346,5847,3757,3267,3417,4101,3546,4079,4060,5925,5451
