"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
1577,1546,1226,958,1061,1384,1710,1909,1982,1673,1476,1401,1632,1838,2139,1930,1888,2217,2024,2001,1481,2674,1851,2214,1523,1478,1903,1362,1024,847,818,1207,957,1414,1315,1323,1651,1730,1978,1651,2525,2680,2387,2398,2200,2090,2024,2487,2372,2293,2517,2685,2466,2889,1961,3111,2231,2406,2779,3347,4104,4007,2710,2694,3184,2755,5429,3419,3027,4196,5490,4165,3233,3629,4223,3663,2855,2616,2928,2983,4417,2237,2085,2457,2019,4374,2935,3130,3107,2765,2360,2515,2965,3468,2243,2350,3141,2572,2169,1787,2794,2830,3239,3278,3745,4228,5944,6065,4423,3395,3040,2792,3064,2934,3365,2683,2943,3670,2582,4573,2935,2410,2701,2796,1151,1857,3040,2661,2300,2672,2341,1858,2393,1961,1840,801,388,535,801,492,0,444,879,1433,896,655,1473,1416,1900,2244,2802,3156,2643,2202,1953,2430,3618,3392,1750,2081,3667,1366,1454,1763,1319,1692,1869,2224,1926,2511,2365,1845,2001,2337,2378,2757,6085,2993,2906,3158,3132,3699,3623,5045,3034,2788,2938,3622,3067,3508,3378,5354,4880
1846,1815,1495,1227,1330,1653,1979,2179,2251,1943,1745,1670,1902,2107,2408,2199,2157,2486,2293,2271,1751,2915,2091,2454,1763,1692,2144,1631,1264,1095,1087,1476,1226,1544,1100,1478,1718,1951,2106,1921,2794,2465,2656,2667,2469,2359,2294,2756,2642,2562,2786,2955,2736,3158,2230,3380,2501,2676,3049,3616,4374,4276,2980,2963,3454,3024,5698,3689,3431,4620,5894,4569,3018,3414,4144,3448,2640,2401,2728,2905,4339,1793,2006,2257,1804,4643,3204,3399,3376,3034,2630,2784,3235,3737,2512,2619,3374,2812,2409,2027,3034,3070,3479,3239,3732,4216,5932,6026,4384,3356,3001,2753,3025,2895,3364,2644,2904,3631,2543,4459,2897,2371,2662,2757,1453,2097,3001,2622,2261,2633,2302,1819,2408,1946,1991,1262,866,782,1071,543,511,0,976,1394,857,605,1434,1377,1785,2205,2687,3041,2528,2163,1914,2391,3606,2948,1306,1637,3223,1151,1239,1557,875,1248,1425,1780,1482,2067,1921,1401,1557,1893,1934,2313,5641,2549,2462,3080,3053,3255,3179,4601,2590,2709,2860,3409,2809,3064,2934,4910,4436
1963,1932,1612,1344,1448,1771,2096,2296,2368,2060,1862,1788,2019,2225,2525,2316,2275,2603,2342,2388,1868,2805,1982,2344,1654,1609,2034,1553,1155,1102,1205,1593,1344,1801,1639,1709,2037,2117,2365,2038,2911,3004,2774,2784,2586,2476,2411,2873,2759,2679,2903,3072,2853,3276,2348,3497,2618,2793,3166,3734,4491,4393,3097,3081,3571,3141,5815,3806,3414,4583,5876,4552,3556,3953,4609,3987,3179,2939,3252,3370,4804,2658,2471,2780,2342,4761,3321,3517,3493,3152,2747,2901,3352,3855,2630,2737,3491,2702,2299,1918,2925,2961,3370,3419,3876,4359,6075,6206,4565,3536,3181,2934,3206,3076,3544,2824,3084,3811,2723,4414,3077,2551,2869,2937,1177,1987,3016,2637,2276,2782,2482,1955,2144,1380,1554,927,591,900,1188,1005,675,972,0,972,614,641,1615,1557,1740,2385,2642,2996,2483,2343,2095,2571,3459,3814,2171,2502,4088,1690,1778,2087,1740,2114,2290,2645,2347,2933,2786,2266,2422,2758,2799,3178,6506,3414,3264,3545,3518,4120,4044,5467,3455,3175,3325,4008,3454,3929,3799,5775,5301
2133,1830,1917,1903,2006,2329,2538,2394,2698,2618,2421,2346,2577,2783,2948,2404,2323,2501,2234,2321,1765,2734,1937,2211,1546,1501,1926,1445,1259,1593,1763,1715,1902,2359,2197,2268,2596,2675,2924,2597,3470,3562,3332,3343,3145,3035,2970,3432,3317,3238,3240,3406,3254,3677,2749,3760,2843,2880,3253,3821,4578,4728,3456,3418,3909,3700,6464,4365,3972,5141,6435,5110,4115,4511,5168,4545,3737,3498,3852,3928,5362,2916,3030,3339,2901,4502,3409,3604,3581,3239,2834,2989,3439,3942,2717,2807,2878,2657,2254,1873,2880,2916,3090,2743,3236,3720,5436,5530,3888,2860,2505,2257,2530,2399,2868,2148,2408,3135,2047,3733,2401,1875,2189,2261,998,1854,2336,1956,1596,2102,1806,1275,1464,586,1337,898,1252,1458,1746,1564,1234,1493,867,0,533,1091,1292,1058,1060,1700,1962,2316,1803,1614,1435,1810,2779,3158,2430,2761,3778,2248,2336,2645,1999,2372,2549,2904,2606,3191,3045,2525,2681,3017,3058,3437,6765,3673,3586,4104,4077,4379,4303,5725,3714,3733,3884,4533,3933,4188,4058,6034,5560
2043,2012,1692,1424,1528,1851,2176,2376,2448,2140,1942,1868,2099,2305,2605,2396,2355,2683,2490,2468,1948,3094,2297,2571,1906,1861,2286,1805,1488,1292,1284,1673,1423,1881,1719,1789,2117,2196,2445,2118,2991,3084,2853,2864,2666,2556,2491,2953,2839,2759,2983,3152,2933,3355,2427,3577,2698,2873,3246,3813,4571,4473,3177,3160,3651,3221,5895,3886,3493,4663,5956,4632,3636,4033,4689,4067,3259,3019,3332,3450,4884,2700,2551,2860,2422,4687,3401,3596,3573,3232,2827,2981,3432,3935,2709,2817,3063,3017,2614,2233,3240,3276,3275,2928,3421,3905,5621,5715,4073,3045,2690,2442,2714,2584,3053,2333,2593,3319,2232,4011,2585,2060,2351,2446,1358,2214,2614,2234,1873,2379,1991,1508,1741,1156,1796,1358,1022,980,1268,1085,755,1014,645,569,0,694,1123,1066,1338,1893,2239,2593,2080,1852,1603,2080,3056,3436,2214,2545,4048,1770,1858,2166,1783,2156,2332,2688,2390,2975,2829,2309,2464,2801,2842,3220,6548,3456,3344,3625,3598,4162,4087,5509,3498,3254,3405,4088,3534,3972,3841,5817,5344
2014,1983,1663,1395,1499,1822,2147,2347,2419,2111,1913,1839,2070,2276,2576,2367,2326,2654,2461,2439,1919,3109,2285,2778,2113,1860,2493,1799,1459,1263,1255,1644,1394,1852,1690,1760,2088,2168,2416,2089,2962,3055,2824,2835,2637,2527,2462,2924,2810,2730,2954,3123,2904,3327,2399,3548,2669,2844,3217,3785,4542,4444,3148,3132,3622,3192,5866,3857,3464,4634,5927,4603,3607,4004,4660,4038,3230,2990,3350,3421,4855,2414,2522,2831,2393,4806,3372,3568,3544,3203,2798,2952,3403,3906,2681,2788,3182,3006,2603,2222,3228,3265,3394,3046,3540,4023,5739,5834,4192,3164,2809,2561,2833,2703,3171,2452,2712,3438,2351,4266,2704,2179,2470,2565,1565,2421,2809,2429,2069,2441,2109,1627,2333,1568,1904,1441,1105,951,1239,1054,726,717,661,1161,665,0,1242,1185,1593,2012,2495,2849,2336,1971,1722,2199,3524,3570,1928,2259,3844,1741,1829,2138,1497,1870,2047,2402,2104,2689,2543,2023,2178,2515,2556,2935,6262,3170,3084,3596,3569,3877,3801,5223,3212,3225,3376,4030,3430,3686,3555,5532,5058
2530,2227,2324,2056,2159,2482,2808,2791,3080,2771,2574,2499,2731,2936,3237,2801,2720,2898,2632,2718,2162,3131,2334,2608,1943,1898,2323,1842,1682,1924,1916,2133,2055,2252,1808,2186,2426,2659,2813,2750,3623,3173,3485,3496,3298,3188,3123,3585,3470,3391,3615,3784,3565,3987,3059,4209,3329,3278,3651,4218,4976,5105,3809,3792,4282,3853,6527,4604,4139,5328,6602,5277,3726,4122,4852,4156,3348,3109,3436,3613,5047,2500,2714,2964,2511,4629,3806,4001,3978,3709,3232,3386,3836,4165,3091,3204,3005,3054,2651,2270,3277,3205,3217,2870,3363,3847,5563,5657,4015,2987,2632,2384,2657,2526,3027,2275,2535,3262,2174,3733,2528,2002,2219,2410,1395,2251,2366,1986,1626,2131,1933,1184,1772,1587,2337,1766,1717,1611,1799,1342,1387,1646,1545,1000,1000,1363,0,445,1030,1609,1962,2316,1803,1251,699,1479,2870,3067,2014,2345,3446,1859,1947,2265,1583,1956,2133,2488,2190,2775,2629,2109,2265,2601,2642,3021,6348,3257,3170,3788,3761,3963,3887,5309,3298,3417,3568,4116,3516,3772,3641,5618,5144
2393,2091,2178,2033,2136,2459,2799,2655,2958,2748,2551,2476,2707,2913,3214,2665,2584,2762,2495,2582,2026,2995,2197,2471,1807,1762,2187,1706,1545,1900,1893,1997,2032,2229,1785,2163,2402,2636,2790,2727,3600,3150,3462,3473,3275,3165,3100,3562,3447,3368,3592,3667,3515,3937,3009,4021,3103,3141,3514,4082,4839,4989,3717,3769,4170,3830,6504,4580,4115,5305,6578,5254,3702,4099,4829,4133,3325,3085,3413,3589,5023,2477,2691,2941,2488,4481,3669,3936,3841,3560,3095,3250,3700,4016,2942,3068,2856,2918,2515,2134,3140,3056,3069,2721,3215,3698,5414,5509,3867,2839,2483,2236,2508,2378,2846,2127,2387,3113,2026,3597,2379,1853,2083,2274,1259,2114,2229,1850,1489,1995,1784,1047,1696,1451,2247,1630,1694,1588,1775,1319,1364,1623,1522,910,977,1340,561,0,894,1473,1826,2179,1667,1302,992,1456,2847,3044,1991,2322,3424,1836,1924,2242,1560,1933,2109,2465,2167,2752,2606,2086,2241,2578,2619,2998,6325,3233,3147,3764,3738,3940,3864,5286,3275,3394,3544,4093,3493,3749,3618,5594,5121
2528,2225,2312,2551,2654,2977,2934,2789,3093,3155,3069,2994,3183,3349,3344,2799,2718,2896,2630,2716,2161,3129,2332,2606,1941,1897,2321,1840,1680,2014,2411,2131,2573,2634,2190,2568,2807,3041,3195,3159,4169,3555,3947,3905,3793,3519,3499,3994,3879,3800,3636,3801,3649,4072,3144,4155,3238,3276,3649,4216,4974,5123,3851,3813,4304,4262,6860,4985,4520,5710,6983,5659,4107,4504,5234,4538,3730,3490,3818,3994,5428,2882,3096,3346,2893,4627,3804,3999,3976,3707,3230,3384,3835,4163,3089,3202,3003,3053,2649,2268,3275,3203,3215,2868,3362,3845,5561,5655,4014,2985,2630,2383,2655,2525,3025,2273,2533,3260,2172,3732,2526,2000,2217,2408,1393,2249,2364,1984,1624,2129,1931,1182,1770,1637,2432,1764,2022,1987,2180,1724,1882,2049,1962,1095,1495,1858,1139,998,0,1177,1837,2314,1746,1000,1165,1629,3079,3217,2396,2546,3597,2241,2329,2647,1965,2338,2514,2870,2572,3157,3011,2491,2646,2983,2941,3402,6730,3468,3552,4084,4143,4344,4269,5691,3680,3799,3949,4498,3898,4154,4023,5999,5526
2912,2609,2696,2840,2944,3267,3318,3173,3477,3556,3358,3284,3515,3721,3728,3183,3102,3280,3014,3101,2545,3513,2716,2990,2325,2281,2706,2225,2064,2398,2700,2515,2862,2923,2479,2857,3097,3330,3484,3534,4459,3844,4236,4399,4082,3972,3883,4369,4255,4175,4020,4185,4034,4456,3528,4540,3622,3660,4033,4544,5358,5508,4235,4197,4689,4637,7244,5275,4810,5999,7273,5948,4397,4793,5523,4827,4019,3780,4107,4284,5718,3171,3385,3635,3182,4774,4211,4229,4368,3854,3640,3794,4084,4310,3236,3587,3150,3184,3034,2652,3659,3350,3362,3015,3508,3992,5708,5802,4160,3132,2777,2530,2802,2671,3140,2420,2680,3407,2319,4304,2091,1928,2506,2533,1778,2633,2653,2273,1913,2190,1858,1471,2059,2021,2816,2149,2407,2277,2470,2013,2171,2338,2330,1479,1785,2148,1815,1653,1142,0,1492,2780,1912,1722,1897,2361,3368,3748,2685,3016,4329,2530,2618,2936,2254,2627,2804,3159,2861,3446,3300,2780,2936,3272,3313,3692,7019,3928,3841,4459,4432,4634,4558,5980,3969,4088,4239,4787,4187,4443,4312,6289,5815
