"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
15971,24706,17178,14505,13610,10875,14277,16171,14561,11871,10595,8668,6927,9826,15940,21050,28503,29794,28971,26633,24321,34176,30123,34505,26675,23316,28447,21536,22007,21395,20377,18919,18680,12432,10063,12697,7443,5379,5899,4325,0,6507,7865,11635,7626,6630,14400,12056,11780,19929,20748,26505,20725,23214,19964,25016,20847,26391,31194,40546,43651,35946,28517,24108,29277,20121,36036,21618,18997,26747,40793,28095,16003,15098,22415,12200,8809,7709,9804,11871,16131,13506,11037,8946,11101,57374,31888,30881,31627,34098,29101,30188,35148,37655,31715,31119,42859,38326,32232,29098,35808,41068,42522,50342,51124,51816,69796,87071,57292,55520,56116,51700,48119,55185,49291,51140,60086,68194,69175,107560,56473,50585,55338,50298,32158,32946,46313,46783,43911,52241,50413,39484,43058,36628,34180,31531,27605,23679,21621,25219,25683,26231,32389,40993,30928,28626,37721,37162,46505,44391,53716,63832,54251,42310,40366,45278,75063,44985,31066,36079,54517,13449,11193,14279,17383,16058,14149,14194,16850,17053,20083,21525,26722,26110,28892,24691,66178,30242,19330,20609,22320,37115,36050,51405,33033,22825,24753,28732,27346,35119,34147,49919,49037
19313,27473,23507,17847,16951,14216,17618,19512,32645,15212,13937,12010,10268,13168,19281,35571,41980,45676,31739,29401,27089,36944,32891,37273,29443,26084,31214,24303,24774,24737,23718,21687,22021,14712,12343,15464,9723,7659,4769,7148,5862,0,4390,10917,6493,7482,12159,18675,17043,14108,20899,24340,30915,31670,30818,35191,34401,40111,37076,45284,37830,30125,22696,18287,23456,18232,34147,15797,13176,20926,34972,22274,10182,9277,16594,9100,3921,4829,8411,10479,14698,12778,10309,8051,9258,71087,41561,44594,45339,47811,42814,43901,48861,51368,45428,44832,56572,52039,52006,31865,38576,54781,56235,64055,64837,65529,83509,100784,71005,69233,69829,65413,61832,68898,63004,64853,61567,81907,70656,104520,57955,52067,69051,64011,34926,35714,47794,48264,45392,53723,51894,40966,45825,39969,36948,34299,27447,27020,24963,28560,29024,29572,35730,43761,34270,31967,36815,37427,43464,45872,50675,60791,51210,42575,40631,46760,69144,46466,32548,37560,55998,14931,12528,13550,16654,15329,13420,13465,16121,16324,19354,20797,25994,25381,28163,23962,65450,29513,18601,19880,21592,36386,35321,50677,32304,22096,24024,19908,26617,23648,33418,49191,48309
18675,20899,20325,17652,16757,14022,17724,19318,27868,14377,14266,11815,9680,12551,14529,30794,37203,40899,32417,30080,27768,37623,33570,37952,30122,26763,31893,24982,25453,24542,23524,22366,21827,19166,19439,16143,14005,13259,10953,8823,7836,4395,0,6140,4727,6907,10839,13898,12266,9331,16122,19563,26138,26893,26041,30414,29623,35334,32299,40507,33053,25348,17919,13510,18679,13455,29370,11020,8399,16149,30195,17497,9246,10711,18028,10535,6128,8641,12223,14290,16132,16589,14120,11862,13069,66310,36784,39817,40562,43034,38036,39124,44084,46591,40651,40055,51795,47262,47229,32544,53730,50004,51458,59278,60059,60752,78732,96007,66227,64456,65052,60636,57055,64121,58227,60076,68204,77130,74446,111007,61744,55856,64274,59233,35605,36393,66549,65378,49182,57512,55684,44755,46504,39775,37626,34978,30752,26825,24768,28366,28830,29378,35536,37286,34075,31773,40867,40309,49951,49662,57162,67278,57697,45457,43513,53736,78509,53443,39524,44536,62975,18742,16339,17362,20466,19141,17232,17276,19933,20136,23166,24608,29805,29192,31974,27774,69261,33325,22412,23692,25403,40197,39132,54488,36116,25908,27835,21343,30429,25082,37230,53002,52392
16598,18822,27142,17637,18845,15191,15646,17608,14476,12300,12189,14765,10633,10474,12451,28415,34824,38521,35373,26785,23555,40579,36525,40908,33077,29719,34849,27938,28409,26771,25753,25321,24055,22122,22395,19099,17766,16259,16786,12888,13937,12297,5442,0,4389,8042,8761,7870,6446,5284,12074,15516,23759,24515,23662,28036,22321,32955,29921,38128,30674,21301,13871,11128,14632,9212,25126,7380,5946,13696,27742,15044,10517,15092,23156,15662,11255,13597,17179,19246,21260,28399,19076,16818,18026,63931,34406,37438,38184,40656,35658,36746,41706,44212,38273,37677,49417,44883,44851,35500,51351,47626,49079,56899,57681,58373,76353,93628,63849,62078,62673,58257,54677,61743,55849,57697,65825,74752,76674,113963,63973,58085,61895,56855,38561,39349,64170,63000,57088,59741,57912,52662,49460,49351,40582,37933,32980,29054,26997,30594,31058,31607,37765,47395,36304,34001,43096,42538,52907,51890,60118,70234,60653,47686,45742,55964,81465,55671,41752,46765,65203,25782,23525,25239,29880,24097,22188,29086,31742,32353,35383,34022,46119,38606,52292,39759,81257,45310,34397,35677,37388,52193,51128,66484,48111,37904,39831,26470,42425,30210,49226,64998,49939
14373,16597,24917,15413,16620,12967,13422,15383,12252,10075,9964,12540,6480,8249,10227,17796,24205,27902,33149,24560,21330,38354,34301,38683,30853,27494,32624,25713,26185,24546,23528,23097,21831,19897,20171,16875,15541,14034,14562,7213,8617,6610,4945,4555,0,3707,6537,7285,6836,9699,11879,19930,15012,17501,13347,18400,20096,22336,29029,38382,33633,25715,18286,13877,19047,13621,29536,10339,8905,16655,30701,18003,11931,12926,20243,12749,8342,10855,14437,22302,18346,26174,19701,18192,19764,53312,27827,26820,27565,30037,25039,26127,31087,33594,27654,27058,38798,34264,34232,33275,40732,37007,38460,46281,47062,47754,65734,83009,53230,51459,52055,47639,44058,51124,45230,47078,55206,64133,74450,111738,61749,55861,51277,46236,36336,37124,53551,52381,54864,57517,55688,50437,47235,47127,38358,35709,30756,26830,24773,28370,28834,29382,35540,45171,34079,31777,40872,40313,50683,49666,57894,68010,58429,45461,43517,53740,79241,53447,39528,44540,62979,23557,21300,23015,27656,26665,24756,26861,29518,30128,33159,31798,43895,36382,50068,37534,79032,43085,32173,33452,35164,49969,48904,64259,45887,35679,37607,23557,40200,27297,47001,62773,52898
14284,16508,20581,13562,12667,8268,10576,12395,11392,8030,6417,7725,3680,5238,9367,16937,23346,27042,28813,26475,24163,34018,29965,34347,26517,23158,28288,21377,21848,20210,19192,18761,17495,15561,15835,12538,11205,9698,10226,4809,6311,8365,7183,7159,2962,0,6221,6970,6694,11113,11564,19932,14153,16641,12488,17540,15735,21477,28169,37522,34844,27130,19701,15292,20461,15035,30950,16144,11508,19258,33304,20606,13686,14681,21998,14505,10098,10963,13058,17965,20102,21838,15364,13856,15428,52453,26967,25960,26706,29177,24180,25267,30227,32734,26794,26199,37938,33405,33372,28939,35650,36147,37601,45421,46203,46895,64875,82150,52371,50599,51195,46779,43199,50265,44370,46219,54347,63274,70114,107402,57412,51524,50417,45377,32000,32788,52930,53400,50528,53180,51352,46101,42899,42790,34022,31373,26420,22493,20436,24034,24498,25046,31204,40835,29743,27441,36535,35977,46347,45330,53557,63673,54092,41125,39181,49404,74905,49110,35192,40204,58643,19221,16964,18678,23319,22329,20420,22525,25181,25792,28823,27462,39559,32046,45731,33198,74696,38749,27836,29116,30827,45632,44568,59923,41551,31343,33271,25313,35864,43637,42665,58437,57555
13428,13259,23872,18458,17562,12021,9420,8313,5907,6874,9019,12620,7362,4471,4123,11452,17861,21557,20181,18216,14986,37309,33255,30770,29807,26448,24712,24668,25139,23501,22483,22051,20785,18851,19125,15829,14495,12989,13516,9618,10671,12059,10876,10070,6655,6150,0,3759,5641,7120,6672,10593,8668,11156,7003,12055,10250,15992,22684,32037,24327,18364,11888,9322,14692,15030,30945,16139,16242,22312,38038,25340,20737,25313,25692,18198,13791,15323,20234,21256,27315,25128,18655,17147,18718,46968,21482,20475,21221,23692,18695,19782,24742,27249,21309,20714,32453,27920,27887,32230,34388,30662,32116,39936,40718,41410,59390,76665,46886,45114,45710,41294,37714,44780,38885,40734,48862,57789,71316,103825,58615,49842,44932,39892,28424,29212,47207,46036,46951,48827,52554,42525,39323,39214,30445,27796,29710,25784,23727,27324,27788,28337,34495,37258,33034,30731,39826,39268,42770,47827,49981,60097,50516,48099,42472,51568,71328,52401,38482,43495,61933,22512,20255,21969,26610,25619,23711,25816,28472,29083,32113,30752,42849,35336,49022,36488,77987,42039,31127,32407,34118,48923,47858,63214,44841,34634,36561,40540,39154,46928,45955,61728,60846
16060,16718,26605,17100,18307,14654,15109,12555,9591,11762,11651,14227,10095,7158,7980,18021,24431,26100,23640,21675,18445,40041,35988,34230,32540,29181,28171,27400,27872,26234,25215,24784,23518,21584,21858,18562,17228,15721,16249,12351,13399,19296,10421,9266,7691,7186,3424,0,2687,4524,6041,12741,11472,20070,13268,23591,16851,22562,25476,33684,26230,18526,11097,6681,11845,14227,31036,12915,13020,19088,34817,22119,17516,22091,30155,22661,18254,20596,22967,23989,28259,27861,21388,19880,21451,53537,26008,25002,27790,30262,25264,26352,31312,31538,25598,25257,36742,34490,34457,37415,40957,37232,38686,41219,45006,45698,63678,83235,53455,51684,52280,47864,44283,51349,43386,45235,55432,64358,74776,107285,62075,56412,51502,44392,31883,32671,51708,50537,51961,53327,56014,45985,42782,42674,33905,31256,32443,28517,26460,30057,30521,31069,37227,40718,35767,33464,42559,42001,46230,51287,53441,63557,53976,51558,45204,55027,74788,55134,41215,46228,64666,25244,22988,24702,29343,28352,26443,28548,31205,31816,34846,33485,45582,38069,51755,39221,80720,44772,33860,35140,36851,51656,50591,65946,47574,37366,39294,33469,41887,37209,48688,64461,57014
18409,20633,28953,19449,20656,17002,17457,19419,21432,14111,14000,16576,12444,7107,9648,24357,30766,34463,35254,23981,20751,42390,38337,42719,34888,31530,36660,29749,30220,28582,27564,27132,25866,23933,24206,20910,19577,18070,18597,14699,15748,17752,8189,5305,8027,7135,6043,2687,0,2511,9325,12778,19701,20457,19604,23978,23187,28897,25863,34071,26617,18563,11134,6718,11882,10265,26180,11373,11476,17546,33272,20574,15972,20547,28611,21117,16710,19052,22634,26337,26714,30210,23736,22228,23799,59873,30348,33381,34126,36598,31600,32688,37648,40155,34215,33619,45359,40825,40793,37311,47293,43568,45021,52842,53623,54315,72295,89570,59791,58020,58616,54200,50619,57685,51791,53639,61767,70694,78485,115774,65784,62747,57838,52797,40372,41160,60113,58942,58900,61732,59723,54473,51271,51162,42393,39745,34791,30865,28808,32405,32869,33418,39576,49206,38115,35812,44907,44349,54718,53701,61929,72045,62464,49497,47553,57775,83276,57482,43564,48576,67014,27593,25336,27050,31691,30700,28792,30897,33553,34164,37194,35833,47930,40417,54103,41570,83068,47121,36208,37488,39199,54004,52939,68295,49922,39715,41642,31925,44236,35665,51037,66809,55469
18415,25129,28959,19455,20662,17008,23466,21068,18921,14117,14006,16582,12450,12291,11186,21846,28256,31952,32743,30086,26856,43441,39388,42641,35940,32581,36582,32123,30226,28588,27570,27139,25873,23939,24213,20916,19583,18076,18604,14705,15754,14772,10436,4290,8034,9860,7148,4935,3469,0,7169,10610,17190,17946,17093,21467,20676,26387,23352,31560,24106,16395,8966,4555,9726,7482,23397,8391,8496,14564,30293,17594,12992,17567,25631,18137,13730,16072,19654,21721,23735,24020,21551,19293,20500,57362,27837,30870,31615,34087,29089,30177,35137,37644,31704,31108,42848,38315,38282,41240,44782,41057,42511,50331,51112,51804,69784,87060,57280,55509,56105,51689,48108,55174,49280,51128,59257,68183,85807,115696,70486,60236,55327,50286,40294,41082,57602,56431,57855,59221,64425,54396,51193,51085,42316,39667,34798,30872,28814,32412,32876,33424,39582,49129,38121,35819,44914,44355,54641,59698,61852,71968,62387,59969,56656,63438,83199,57489,43570,48582,67021,27599,25342,24793,27897,26572,24663,24708,27364,27567,30597,32039,47937,36623,39406,35205,76692,40756,29843,31123,32834,47629,46564,61919,43547,33339,35267,28945,37860,32685,44661,60433,52490
