"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
1002,578,823,1043,1312,1524,1171,903,1186,1409,1426,1606,1744,1656,1437,892,693,868,978,688,0,2573,1629,2307,1219,899,1653,811,1277,1611,1558,1049,1467,1483,1598,1341,1719,1798,2047,1720,2647,2741,2677,2192,2207,1906,1592,2252,2167,1889,1729,1894,1743,2165,1237,2249,1331,1369,1742,2309,3067,3217,1944,1906,2398,2549,4953,3051,2671,3828,5134,3809,2906,3343,4201,3583,2951,2712,2932,2962,4396,2286,2063,2460,2050,3337,1897,2092,2069,1728,1323,1477,1928,2431,1205,1174,2104,1762,1439,1350,2349,1931,2480,2621,2637,3120,4836,5614,3760,2941,2588,2413,2458,2483,2647,2591,3327,3722,2966,4652,3320,2794,2805,2421,1249,1950,3376,2996,2636,3056,2725,2194,2472,2220,2047,1399,1585,1657,1569,1746,1771,1744,2016,1679,2183,1915,2273,2100,1979,2619,2881,3235,2722,2533,2355,2730,3698,4209,2566,2897,4483,1965,1711,1971,2420,2502,2237,2399,2932,2740,3392,2908,3064,3400,3292,3621,6155,3818,2856,3137,3110,3921,3845,5346,3256,2766,2917,3600,3046,3579,3559,5424,4951
2744,2441,2391,2627,2896,3108,3149,3005,3225,3300,3238,3191,3329,3495,3476,2932,2654,2469,2299,2563,2376,0,935,1074,1396,1854,2648,2162,2188,2523,2907,2453,3060,3067,3234,2926,3303,3383,3631,3304,4231,4326,4261,4050,4027,3665,3632,4139,4025,4045,3885,4077,3782,4205,3276,4288,3371,3415,3781,4349,5106,5400,4127,4063,4581,4407,7136,5208,4680,5984,7143,5818,4913,5310,5786,5167,4536,4296,4516,4546,5980,3870,3647,4045,3634,4768,3786,3731,3708,3377,2972,3112,3577,3825,2527,2581,3165,2377,1974,1593,2368,2636,3045,2991,3551,4034,5750,6051,4198,3378,3026,2850,2924,2920,2928,3028,3763,4160,3926,5612,4279,3599,3242,2859,1831,1377,4077,3650,3595,4016,3684,3153,3431,3179,3006,2358,2496,2568,3015,2840,2682,2898,2927,2638,3142,3068,3232,3059,2938,3578,3840,4194,3681,3493,3314,3689,4657,5037,3725,4055,5641,3285,3373,3682,3293,3667,3956,3984,3900,4486,4339,3820,3975,4312,4352,4731,7740,4967,4440,4721,4694,5505,5430,7020,4840,4351,4501,5184,4630,5163,5144,7009,6535
2040,1737,1687,1924,2193,2405,2446,2301,2522,2597,2534,2487,2625,2791,2773,2228,1950,1766,1483,1860,1673,1013,0,1279,693,1151,1945,1458,1485,1819,2203,1749,2356,2364,2530,2222,2600,2679,2928,2601,3528,3622,3558,3347,3324,2962,2928,3436,3322,3281,3121,3313,3079,3501,2573,3585,2667,2651,3078,3723,4403,4636,3363,3299,3817,3704,6372,4444,4063,5220,6526,5202,4210,4606,5082,4464,3832,3593,3813,3843,5277,3167,2944,3341,2931,4004,3022,2967,2944,2613,2208,2348,2813,3061,1763,1817,2401,1613,1210,812,1677,1872,2281,2301,2787,3270,4986,5360,3507,2687,2335,2159,2233,2229,2238,2338,3072,3469,3222,4908,3575,2909,2551,2168,1128,1582,3386,2960,2892,3358,2981,2450,2728,2476,2303,1655,1792,1865,2311,2136,1978,2195,2223,1935,2439,2365,2528,2355,2235,2875,3137,3491,2978,2789,2610,2985,3953,4333,3021,3352,4938,2581,2669,2978,2590,2963,3253,3280,3197,3782,3636,3116,3272,3608,3649,4028,7036,4264,3737,4018,3991,4802,4726,6316,4137,3647,3798,4481,3927,4460,4440,6305,5832
2595,2292,2379,2692,2832,3035,3001,2856,3160,3227,3164,3117,3255,3421,3411,2866,2785,2700,2529,2794,2227,1021,1228,0,1627,1934,2388,1907,1752,2086,2470,2208,2623,2993,2797,2852,3230,3309,3558,3231,4158,4162,4188,3977,3954,3591,3566,4066,3951,3872,3702,3868,3716,4139,3211,4222,3305,3343,3716,4283,5041,5190,3918,3880,4371,4334,6927,4999,4606,5776,7069,5744,4715,5112,5712,5145,4337,4098,4410,4472,5907,3832,3574,3939,3501,4998,4016,3962,3938,3607,3203,3342,3808,4055,2757,2811,3396,2607,2204,1823,2711,2866,3275,3308,3781,4264,5980,6367,4514,3694,3342,3166,3240,3236,3271,3345,3850,4476,3489,5175,3842,3317,3558,3175,1164,801,3899,3519,3159,3579,3247,2717,2995,2743,2556,1922,2059,2132,2578,2403,2245,2462,2490,2202,2706,2632,2795,2622,2502,3142,3404,3757,3245,3056,2877,3252,4220,4600,3288,3619,5204,2848,2936,3245,2857,3230,3520,3762,3464,4049,3903,3383,3539,3875,3916,4295,7622,4530,4444,4648,4621,5237,5161,6583,4572,4277,4428,5111,4557,5046,4915,6892,6418
1494,1191,1141,1378,1647,1859,1900,1755,1976,2051,1988,1941,2079,2245,2227,1682,1509,1325,1049,1314,1127,1459,635,1583,0,605,1399,912,1082,1417,1801,1203,1919,1818,2128,1676,2054,2133,2382,2055,2982,3076,3012,2801,2778,2416,2382,2890,2776,2696,2519,2684,2533,2955,2027,3039,2121,2159,2532,3099,3857,4007,2734,2696,3188,3158,5743,3823,3430,4600,5893,4568,3664,4060,4536,3918,3286,3047,3267,3297,4731,2621,2398,2795,2385,3761,2779,2687,2664,2333,1928,2105,2533,2818,1520,1372,2159,1370,967,586,1593,1629,2038,2070,2544,3027,4743,5130,3277,2457,2105,1929,2003,1999,2163,2107,2842,3239,2783,4469,3136,2611,2321,1938,725,1262,3156,2729,2453,2873,2542,2011,2289,2037,1864,1216,1390,1462,1909,1734,1576,1792,1821,1496,2000,1962,2089,1916,1796,2436,2698,3052,2539,2350,2171,2546,3514,3894,2618,2949,4535,2179,2267,2306,2187,2561,2572,2734,2794,3074,3233,2713,2869,3205,3246,3625,6490,3861,3191,3472,3445,4256,4180,5681,3591,3101,3252,3935,3381,3914,3894,5759,5286
1298,995,1024,1227,1496,1708,1704,1559,1825,1900,1838,1791,1929,2095,2076,1532,1488,1385,969,1234,931,2065,1121,2062,667,0,1451,553,1075,1410,1548,844,1559,1667,1782,1526,1903,1983,2231,1904,2831,2926,2861,2650,2627,2265,2232,2739,2625,2545,2368,2534,2382,2804,1876,2888,1970,2008,2381,2949,3706,3856,2584,2545,3037,3007,5592,3672,3279,4449,5742,4418,3513,3910,4385,3767,3136,2896,3116,3146,4580,2470,2247,2645,2234,4003,2536,2748,2724,2394,1989,2143,2594,2993,1743,1433,2414,1626,1223,841,1848,1884,2293,2326,2799,3283,4998,5385,3532,2712,2360,2184,2258,2254,2419,2363,3097,3494,2765,4451,3118,2592,2576,2193,1162,1705,3174,2795,2434,2855,2523,1992,2271,2019,1845,1198,1383,1455,1753,1727,1569,1785,1814,1477,1981,1955,2071,1898,1778,2418,2679,3033,2520,2332,2153,2528,3496,3876,2612,2942,4496,2172,1896,2156,2180,2554,2421,2584,2787,2924,3226,2707,2862,3199,3239,3618,6339,3854,3040,3321,3294,4105,4029,5531,3440,2950,3101,3784,3230,3763,3744,5609,5135
1956,1653,1738,1954,2223,2435,2361,2217,2520,2627,2565,2518,2656,2822,2771,2227,2146,2324,2057,2144,1588,2758,1934,2403,1332,1324,0,1268,1277,1707,2092,1559,2245,2394,2419,2253,2631,2710,2958,2631,3558,3653,3588,3377,3354,2992,2927,3467,3352,3223,3063,3229,3077,3500,2572,3583,2666,2703,3076,3644,4401,4551,3279,3241,3732,3735,6287,4385,4005,5162,6468,5143,4336,4733,5113,4494,3959,3719,3843,3873,5307,3197,2974,3372,2961,4671,3232,3427,3404,3062,2657,2812,3262,3765,2540,2630,3450,2661,2258,1877,2884,2920,3329,3361,3835,4318,6034,6421,4568,3748,3396,3220,3294,3290,3455,3163,3423,4150,3062,4749,3416,2890,3181,3229,1345,2046,3472,3092,2732,3152,2821,2290,2568,2316,2143,1495,1681,1753,2199,2025,1867,2083,2112,1775,2279,2253,2369,2196,2075,2715,2977,3331,2818,2630,2451,2826,3794,4174,2909,3240,4793,2470,2558,2866,2478,2851,3141,3383,3085,3670,3524,3004,3160,3496,3537,3916,7067,4152,3767,4048,4022,4858,4782,6204,4193,3678,3828,4511,3957,4490,4537,6336,5862
962,875,576,982,1205,1417,1530,1439,1653,1609,1546,1499,1637,1803,1904,1360,1368,1547,1295,1226,810,2368,1424,2018,973,694,1364,0,988,1322,1336,550,1347,1375,1490,1234,1612,1691,1940,1612,2540,2634,2569,2359,2335,1973,1986,2448,2333,2254,2196,2362,2210,2633,1704,2716,1799,1836,2209,2777,3534,3684,2412,2374,2865,2716,5390,3380,2988,4157,5451,4126,3221,3618,4094,3475,2844,2604,2824,2854,4288,2178,1956,2353,1942,3804,2365,2560,2537,2195,1790,1945,2395,2898,1673,1854,2717,1929,1526,1145,2151,2187,2597,2629,3102,3586,5302,5688,3835,3015,2663,2488,2561,2558,2722,2666,3038,3764,2677,4363,3030,2505,2796,2496,959,1661,3087,2707,2347,2767,2436,1905,2183,1931,1758,1110,1295,1368,1461,1638,1481,1637,1726,1390,1894,1807,1983,1810,1690,2330,2592,2946,2433,2244,2065,2440,3408,3788,2459,2790,4376,1857,1604,1864,2093,2394,2130,2292,2700,2632,3139,2619,2775,3111,3152,3514,6048,3711,2749,3029,3003,3813,3738,5239,3149,2659,2809,3493,2938,3471,3452,5317,4843
1448,1370,1070,940,1270,1453,1772,1765,2044,1710,1647,1600,1738,1904,2201,1754,1713,2041,1874,1826,1306,2301,1477,1840,1171,1140,1462,865,0,697,972,456,1114,1477,1592,1335,1713,1792,2041,1714,2641,2735,2671,2460,2437,2075,2087,2549,2435,2355,2579,2748,2529,2951,2023,3111,2293,2231,2604,3172,3929,4069,2773,2756,3247,2817,5491,3482,3089,4259,5552,4227,3323,3719,4195,3577,2945,2706,2926,2956,4390,2280,2057,2454,2044,4199,2759,2955,2931,2590,2185,2339,2790,3293,2068,2175,2986,2198,1795,1413,2420,2456,2865,2898,3371,3855,5571,5957,4104,3284,2932,2774,2830,2826,2991,2665,2925,3651,2564,4250,2917,2392,2683,2765,839,1483,2974,2594,2234,2654,2322,1792,2070,1839,1617,814,904,989,1411,1248,1090,1306,1335,1277,1673,1477,1870,1697,1577,2217,2479,2832,2320,2131,1952,2327,3295,3775,2133,2463,4049,1693,1781,1965,1701,2075,2231,2393,2309,2733,2747,2228,2383,2720,2761,3139,6149,3375,2850,3131,3104,3915,3839,5340,3250,2760,2911,3594,3040,3573,3553,5418,4945
1672,1606,1286,1156,1260,1597,1851,2001,2123,1789,1674,1679,1817,1983,2280,1990,1949,2277,2085,2062,1542,2523,1699,2062,1371,1327,1752,1258,393,0,597,849,1097,1555,1383,1414,1792,1871,2120,1793,2720,2748,2585,2539,2398,2153,2166,2628,2513,2434,2658,2827,2608,3030,2102,3252,2372,2467,2840,3408,4165,4148,2852,2835,3325,2896,5570,3561,3168,4337,5631,4306,3300,3697,4274,3731,2923,2683,2996,3034,4468,2417,2136,2524,2086,4435,2995,3191,3167,2826,2421,2575,3026,3529,2304,2411,3208,2420,2017,1636,2642,2678,3088,3120,3593,4077,5793,6179,4326,3506,3154,2996,3052,3049,3213,2887,3147,3873,2786,4472,3139,2614,2905,2987,1061,1705,3196,2816,2456,2876,2545,2014,2292,2086,1864,1061,751,455,878,989,831,1047,1182,1499,1600,1217,2008,1919,1799,2439,2701,3055,2542,2353,2174,2549,3517,3515,1873,2204,3790,1434,1522,1830,1442,1815,2105,2347,2049,2634,2488,1968,2124,2460,2501,2880,6228,3116,2929,3210,3183,3822,3746,5168,3157,2839,2990,3673,3119,3651,3501,5497,5024
