"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
6518,8742,9614,6185,8840,3513,4398,6360,6457,1853,0,3294,2967,5376,7076,11177,13482,22090,24054,15288,12058,29260,25206,29589,21758,18400,23530,16619,17090,15452,14434,14002,12736,10803,11076,7780,7075,7843,9462,6124,9314,13707,12814,13981,10743,6200,8935,11080,10600,15019,18728,20163,13995,16484,10091,15143,10974,16518,21321,30673,33903,28520,21327,19198,24367,18941,34856,20050,20153,26222,41949,29251,24648,29223,35377,22268,17237,15223,16180,17201,33710,17138,15026,13092,10837,47501,22015,21008,21754,24225,19228,20315,25275,27782,21842,21246,32986,28453,28420,24181,34921,31195,32649,40469,41251,41943,59923,77198,47419,45647,46243,41827,38246,45312,39418,41267,49395,58321,65355,102644,52654,46766,45465,40425,27242,28030,47740,48641,45770,48422,46593,41343,38141,38032,29263,26615,21661,17735,15678,19275,19739,20288,26446,36076,24985,22682,31777,31219,41588,40571,48799,58915,49334,36367,34423,44645,70146,44352,30433,35446,53884,14463,12206,13920,18561,17629,15721,17826,20482,21093,24123,22703,34800,27287,32699,28498,69997,34049,23137,24417,26128,40933,39868,55224,36851,26644,28571,32550,31164,38938,37965,53738,52856
8014,9786,9221,6549,5653,2918,6320,8214,8945,6474,4837,0,6483,9426,14127,13093,22698,23989,23165,20827,18515,28371,24318,28700,20869,17511,22641,15730,15439,13438,12420,9770,10723,9074,9348,6052,6420,4452,8581,5623,8304,14510,13682,18031,11920,9796,12587,15130,14650,19069,20644,22079,15911,18400,12007,17059,12890,18434,23237,32589,35819,30436,23243,25682,25548,22991,38906,24100,24203,30272,45999,33301,21976,21070,33649,20894,15862,13848,15299,19407,31982,15410,13298,12212,8894,49417,23931,22924,23670,26141,21144,22231,27191,29698,23758,23163,34902,30369,26426,23292,30002,33111,34565,42385,43167,43859,61839,79114,49335,47563,48159,43743,40162,47228,41334,43183,54253,60237,63342,101755,50641,44752,47381,42341,26353,27141,40480,40950,38078,46409,44580,33651,37252,28671,28374,21734,19648,15722,13664,17262,17726,18274,24432,26182,22971,20669,29764,29205,40699,38558,47910,58026,48445,34353,32409,42632,69257,42339,28420,33432,51871,12735,10478,12192,16833,15901,13992,16098,18754,19365,22395,32193,32787,35426,38960,26770,68269,32321,21409,22689,24400,39205,38140,53496,35123,24915,26843,30822,29436,37210,36237,52010,51128
9785,12009,11362,7933,11654,5261,7569,9388,7713,5023,3410,5027,0,3629,6390,14266,22364,26061,26269,23931,21619,31474,27421,31803,23973,20614,25744,18833,19304,17666,16648,16217,14951,13017,13291,9994,7868,7139,7666,4329,7178,10628,11019,11989,6492,4064,6846,9087,8608,13027,13194,18950,13171,15659,9680,14732,14064,19607,24410,33763,32686,26978,19868,17205,22375,16949,32864,18057,18160,24230,39956,27258,22656,27231,27967,20473,15442,11830,14384,15406,21465,19294,12805,11297,12868,51471,25985,24978,25724,28195,23198,24286,29245,31752,25812,25217,36956,32423,32391,26395,33106,35166,36619,44439,45221,45913,63893,81168,51389,49618,50213,45797,42217,49283,43389,45237,53365,62292,67570,104858,54868,48980,49435,44395,29456,30244,51710,50856,47984,50636,48808,43557,40355,40246,31478,28829,23876,19949,17892,21490,21954,22502,28660,38291,27199,24896,33991,33433,43803,42786,51013,61129,51548,38581,36637,46860,72361,46566,32648,37660,56099,16677,14420,16134,20775,17825,15917,19981,22637,23248,26279,24918,37015,29502,43187,30654,72152,36205,25292,26572,28283,43088,42024,57379,39007,28799,30727,34706,33320,41093,40121,55893,55011
8408,10347,11770,11535,12517,9089,5993,5556,4520,3448,5495,8070,4961,0,2761,10890,17299,20995,17896,15931,12701,25634,21581,28486,18133,14774,22427,14015,24264,22626,21608,21177,19911,17977,18250,14954,13621,12114,12642,8743,8983,12434,12099,11116,7879,6166,3840,8215,7735,12154,9046,16559,10391,12879,6486,11539,10069,15430,22122,31475,30299,24915,17723,11697,21502,16076,31991,17185,17288,23358,39084,26386,21783,26359,34422,26929,22522,13636,19360,20381,26440,24254,17780,16272,17844,46406,20920,19913,20659,23130,18133,19220,24180,26687,20747,20152,31891,27358,27325,20555,33826,30100,31554,39374,40156,40848,58828,76103,46324,44552,45148,40732,37151,44218,38323,40172,48300,57226,69031,101541,56330,49280,44370,39330,26139,26927,46645,45474,44667,48265,50269,40240,37038,36929,28160,25512,28835,24909,22852,26450,26913,27462,33620,34974,32159,29856,38951,38393,40485,45543,47696,57812,48231,45814,42501,49283,69043,51526,37608,42620,61058,21637,19380,21094,25735,24745,22836,24941,27597,28208,31239,29877,41975,34462,48147,35614,77112,41165,30252,31532,33243,48048,46983,62339,43967,33759,35686,39665,38280,46053,45081,60853,59971
11440,10360,16908,13927,15144,11255,9025,4683,2238,5682,7233,12261,9401,3516,0,8859,15268,18964,17282,15317,12087,28672,24619,27872,21171,17812,21813,17354,24504,23180,22162,19441,20465,18531,18805,15508,15877,15027,15555,11656,12709,16159,15448,14267,11153,9214,4333,8471,10886,20000,13072,14507,8339,10828,4434,9487,8017,13399,20091,29444,28247,22864,15671,10288,17975,19227,38275,27401,27505,33573,49301,36603,32000,36575,44639,37145,23330,17362,22273,23294,41439,24867,22754,19185,21910,44375,18889,17882,18628,21099,16102,17189,22149,24656,18716,18120,29860,25327,25294,23593,31795,28069,29523,37343,38125,38817,56797,74072,44293,42521,43117,38701,35120,42186,36292,38141,46269,55195,68417,100927,55716,47249,42339,37299,25525,26313,44614,43443,44053,46233,49655,39626,36424,36315,27546,24898,26473,25464,23406,27004,27468,28016,29516,34360,32713,30411,40135,36431,39871,44929,47082,57198,47617,45200,41887,48669,68429,52081,38162,43174,61613,22191,19934,21648,26290,25358,23449,25554,28210,28821,31852,30432,42529,35016,40428,36227,77725,41778,30865,32145,33856,48661,47597,62952,44580,34372,36300,40279,38893,46666,45694,61466,60584
8444,5803,12356,15230,17797,13908,6886,5077,8637,13335,13491,14914,15985,16287,11185,0,6025,11933,9747,10766,7536,24120,20067,23320,16619,13260,17262,12802,19952,21399,21760,14890,20062,21184,21458,18162,18530,19464,24104,20206,21259,37270,32934,29518,19703,17764,12805,19068,21511,23491,16562,17997,11909,14398,8005,15175,7918,6314,16280,25633,23584,26354,19161,21600,21466,30056,41765,30891,30995,37064,52791,40093,35490,40066,45758,40636,36229,25911,29538,31517,44092,27520,25408,27735,24563,37344,11858,10851,11597,14068,9071,10159,15118,17625,11685,11090,22829,18296,18264,21222,24764,21039,22492,30312,31094,31786,49766,67041,37262,35491,36086,31670,28090,35156,29261,31110,39238,48165,63866,96375,51165,40218,35308,30268,20974,21762,37583,36412,37836,39203,45104,35075,31873,31764,22995,20346,21922,23084,23004,26601,23947,27613,24964,29808,27496,30008,35584,31879,35320,40377,42531,52647,43066,40648,37336,44118,63878,51678,37759,42772,61210,24844,22587,24302,28943,28011,26102,28207,30863,31474,34505,40778,41372,37669,48299,38880,80378,44431,33519,34798,36509,51315,50250,65605,47233,37025,38953,42932,41546,49319,48347,64119,63237
8688,6066,12110,10129,20340,17793,10359,8949,12522,17220,17377,18800,19870,20172,15072,5235,0,6437,6243,5417,4610,23471,19418,23074,17262,13014,17015,12556,19706,21152,21513,14643,19815,21998,22272,20958,22415,23349,27991,24093,25146,41139,36803,33386,23590,21651,16692,22936,25396,27359,20431,21875,15796,18285,11892,16682,11786,8857,17787,30514,25090,30222,23029,25468,26434,33924,45625,34759,34863,40932,56659,43961,39358,43934,49644,44504,40097,29798,34709,35402,47977,31405,29293,31622,28448,33993,11459,10360,9224,10717,5720,6808,11767,14281,8341,7735,19485,14952,11520,14293,21420,17695,19148,26968,27750,28442,46422,63697,33918,32147,32742,28326,24746,31812,25917,27766,35894,44821,62444,96129,55073,36874,31964,26924,20727,21515,34239,33068,34492,35859,39459,34828,31626,31517,22749,20100,21675,22837,22757,26355,23701,27367,24718,29562,27249,29761,35337,31633,35074,40131,42284,52400,42819,40402,37089,43871,63632,51431,37513,42525,60963,25658,23402,25116,29757,28662,26902,32093,32462,35360,34806,40531,41125,43764,48052,42765,84264,54170,37404,38684,40395,55200,54135,69491,51118,40910,42838,46817,45431,53205,52232,68005,67123
11799,9476,12890,15764,26871,22982,20752,15429,17710,22408,22565,23988,25058,25361,20270,14102,6036,0,4033,5682,6487,19672,15619,20703,13463,14587,18767,11287,21486,22933,22293,12726,20596,22778,23052,27235,27603,28538,33189,29290,31960,46344,42008,38592,30728,26848,22102,28141,30584,32564,25636,27071,21701,24190,17089,24781,16992,14814,25886,30907,33189,35428,28235,30674,30540,39130,50839,39965,40069,46137,61865,49167,44564,49139,54832,49709,45302,36613,38611,40590,53165,36594,34481,35482,33636,34386,15771,10753,9617,11110,6113,7200,12160,11747,5807,2786,16951,11794,7721,10494,18262,14537,15990,23810,25216,25908,43888,60539,30760,28989,29584,25168,21588,28654,22760,24608,32736,41663,59286,69506,51915,33716,28806,23766,20084,21376,31081,29910,31334,32701,36301,36609,33407,33298,24529,21880,23456,24618,23537,27135,25481,28147,26499,31342,29030,30541,37118,33413,36854,41911,44065,54181,44600,42183,38870,45652,65412,54370,38293,43305,61744,26439,24182,25896,37808,37084,35176,37281,39937,40548,35586,42312,42906,45545,48832,47954,89452,53505,42592,43872,45583,60388,59323,74679,56306,46099,48026,52005,50620,58393,57421,73193,72311
12553,9931,12043,15465,20822,23688,13444,12106,15620,20319,20475,23333,27317,23271,18034,9139,6272,3949,0,4263,6706,19002,14949,17246,12793,6836,13990,9502,16680,18127,15980,11537,15012,22480,22754,21439,24154,25635,29415,26457,29137,33660,42263,38847,26551,24612,19653,28396,26284,32819,25891,27335,21257,23745,17352,22142,17246,14317,23247,34302,30551,35682,28490,30929,31895,39384,51085,40220,40324,46392,62120,49422,44819,49394,49971,49964,45557,35176,36133,35730,48305,31733,29621,33045,28776,37781,16920,14148,13012,14505,9508,10596,15555,15142,9987,7050,18135,9888,4706,7190,13987,11719,15715,16650,21672,22364,40344,58722,28942,27171,27767,23351,19770,26836,20942,22790,30919,39845,57469,93104,47893,31898,26989,21948,14474,15766,29264,28093,29517,30883,34484,31803,28601,28492,19723,17075,18650,19812,23239,23230,20675,27848,21693,26536,24224,30243,32312,28608,32048,37105,39259,49375,39794,37377,34064,40846,60606,49564,37994,43007,61445,26140,23883,25597,33002,29143,27383,32420,36028,35687,38231,37506,38100,40739,45947,43093,84591,54651,37732,39011,40723,55528,54463,69818,51446,41238,43166,47145,45759,53532,52560,68332,67450
9217,6894,9118,11992,17349,20215,11611,10200,13709,18407,18563,19861,23844,21359,16122,10315,5584,5265,5489,0,3381,14896,11502,18917,7851,6172,12859,8039,15549,16996,18522,9015,16824,19007,19281,17967,20681,22162,25942,22984,25665,30187,30602,27753,24639,22700,17741,21594,24372,30662,23733,25157,18084,20573,14180,22871,15896,13638,23976,33329,31280,33185,26075,28771,29716,32713,48907,38062,38166,44235,59962,47264,42661,47237,46499,44183,33717,31703,32660,32257,44832,28260,26148,29573,25303,39097,16241,15465,14328,15822,10824,11912,16872,16459,10519,7498,21663,12458,8584,9373,14265,14794,18890,21559,29927,30620,48600,61520,31770,29970,30566,26149,22600,29635,23727,25575,33717,42644,59463,91973,46762,40874,29788,24733,16571,17359,32048,30877,35098,42530,40701,30672,27470,27361,18592,15943,17519,18681,19766,23363,19544,24375,20562,25405,23093,26770,31181,27476,30917,35974,38128,48244,38663,36246,32933,39715,59475,48433,34521,39534,57972,22667,20410,22125,31871,25670,23910,28947,29470,32215,31815,36375,36969,39608,45061,39620,81119,51178,34259,35539,37250,52055,50990,66346,47973,37765,39693,43672,42286,50059,49087,64860,63978
