"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
40898,38258,34258,47685,50203,46313,44084,38863,41042,45740,45897,47320,48390,48692,43718,37434,32893,29251,26339,28957,39990,27552,23838,28637,28373,29847,34409,31757,35508,36954,38235,33792,37267,53590,59461,50567,50935,51870,56637,52738,53791,69676,65340,61924,54059,50296,45337,51473,53916,55896,48968,50403,44442,46930,40537,48113,40323,38245,49577,53432,61111,58759,51567,54006,53871,62461,74171,63297,63401,69469,85197,72499,67896,72471,78164,73041,68634,58444,61943,63922,76497,59926,57813,58814,56968,41021,43506,42890,34665,38589,31161,29735,37209,36356,25901,27079,23690,20472,22727,22689,21715,21619,22699,14924,25042,25734,43714,30707,10661,5013,0,8762,11706,3617,16672,9720,9554,16745,46138,53232,38767,20568,15659,17679,32054,33347,22278,18928,20546,22792,23154,37115,39481,41544,47035,35904,37477,54445,54961,50867,48413,56402,45044,39589,42100,45370,40941,39264,41168,43886,48378,58494,48913,46496,42692,48563,70638,59596,63662,68675,77216,58556,60067,62624,58439,59979,61237,63572,61466,65247,63669,62944,63538,66177,71385,68222,112784,79457,65924,67204,68915,95609,94544,108419,91527,69431,71358,75337,73952,81725,92859,96525,95643
36932,34292,40845,43719,46339,42450,40220,34897,37178,41876,42033,43456,44526,44829,39860,33570,29035,25285,22481,25099,36024,23695,19980,24779,24515,25989,30551,27899,31650,33096,34377,29934,33409,49726,55598,46703,47071,48006,52779,48880,51428,65812,61476,58060,50196,46438,41570,47609,50052,52032,45104,46539,41170,43658,36679,44249,36460,34282,45714,49569,57248,54896,47703,50142,50008,58598,70307,59433,59537,65605,81333,68635,64032,68608,74300,69177,64770,56081,58079,60058,72634,56062,53949,54951,53104,37158,39643,39028,30801,34726,27297,28385,33345,32493,22043,23113,19827,16614,18869,18831,17857,17761,18836,8215,21179,21871,28557,40938,10704,6104,7850,0,6366,9053,12814,7119,13129,22062,42275,58549,34904,16705,11796,13821,28196,29489,18415,15066,16683,18929,19291,33252,35618,37682,43172,46595,33620,50582,51098,47005,44550,52539,41181,35726,38237,41507,37078,35401,37305,40023,44515,54632,45050,42633,38830,44700,66775,55733,59800,64812,73353,54693,56204,58762,54576,56116,57374,59709,57603,61385,59806,59081,59675,62314,67522,64359,108920,75594,62060,63340,65051,91746,90681,104556,87664,65567,67494,71473,70088,77861,88996,92661,91779
32481,29841,25841,39268,41911,38022,35792,30445,32750,37448,37605,39028,40098,40401,35301,27065,24476,20834,17922,20540,31573,19135,15420,20219,19956,21430,25992,23340,27090,28537,29818,25375,28850,45298,45571,42275,42643,43578,48220,44321,45374,61404,57068,53652,43818,41879,36920,43201,45624,47624,40696,42103,36024,38513,32120,39825,32051,29828,45566,49421,57100,50131,43021,45734,46663,54189,65853,55024,55128,61197,76925,64227,59624,64199,69872,64769,60362,50027,54938,55630,68205,51634,49521,51850,48676,37010,30800,27486,26350,27843,22846,21318,28893,24164,17484,18662,19679,12055,14310,14272,13298,13201,18688,5993,21031,21723,39703,43473,10303,9694,12518,5413,0,11588,8262,7716,15663,24597,42214,52433,34842,16643,11734,9268,23637,24929,16584,15413,16837,18867,19229,19447,22150,37620,30136,27487,29060,30222,47041,46943,31085,52477,41120,35664,38175,41445,37016,35339,37243,39961,44454,54570,44989,42571,38768,44638,66713,55671,59738,64750,73291,54631,46701,48415,54515,56055,57312,52321,57541,55588,59744,59019,59613,62252,67460,64297,104492,75533,57632,58912,60623,75428,74363,89719,71346,61139,63066,67045,65660,73433,72461,88233,87351
41094,38453,34453,47880,50398,46509,44279,39058,41237,45936,46092,47515,48585,48888,43913,37630,33089,29446,26534,29153,40186,27748,24033,28832,28569,30043,34604,31952,35703,37150,38430,33988,37463,53785,59656,50762,51131,52065,56832,52934,53987,69871,65535,62119,54255,50492,45532,51669,54112,56091,49163,50598,44637,47126,40732,48308,40519,38440,49772,53628,61307,58955,51762,54201,54067,62657,74366,63492,63596,69665,85392,72694,68091,72667,78359,73237,68830,58639,62138,64118,76693,60121,58008,59010,57164,41216,43701,43086,34860,38785,31357,29930,37404,36551,26096,27275,23886,20668,22922,22885,21910,21814,22894,15119,25237,25929,43909,32847,13763,8625,3998,8957,11901,0,16868,6688,8655,11371,46334,52667,21123,9901,15854,17874,32249,33542,22474,19124,20742,13924,14286,37310,39676,41740,47231,36100,37673,54640,55157,51063,48609,56598,45240,39784,42296,45565,41136,39459,41363,44081,48574,58690,49109,46691,42888,48758,70833,59791,63858,68870,77411,58751,60262,62820,58635,60175,61432,63767,61661,65443,63864,63139,63733,66372,71580,68417,112979,79653,66120,67399,69110,95804,94739,108614,91723,69626,71554,75533,74147,81920,93055,96720,95838
34738,32097,28097,41524,44167,40278,38049,32702,35007,39705,39862,41285,42355,42657,37557,29321,26733,23090,20178,22797,33830,13317,9602,14401,22213,23687,28248,25596,29347,30794,32074,27632,31106,47554,42191,44532,44900,45834,50476,46578,47631,63660,59324,55908,46074,44135,39176,45458,47881,49880,42952,44359,38281,40770,34376,42081,34308,32084,47822,51678,59357,52388,45277,47990,48919,56446,68109,57281,57385,63454,79181,66483,61880,66456,72129,67026,62619,52283,57194,57887,70462,53890,51778,54107,50933,39266,33056,29743,28606,30100,25102,23574,31150,26421,19740,20918,21936,14311,16566,16529,4973,15458,20944,13188,23287,23979,41959,47544,20137,15994,16590,12174,8591,15659,0,6780,16946,28668,40071,50291,32700,14501,8777,3033,25893,27186,12491,11320,12744,14111,15976,15354,18057,22024,28335,29744,31317,37176,37692,33598,31144,39133,27775,20889,24831,28100,23290,21613,23517,26236,30728,40844,31263,28846,25042,30913,53368,42326,46393,51406,59566,41287,42798,45355,41170,42710,43967,46302,44196,47978,46399,45674,46268,48907,54116,50952,106748,62188,59889,61168,62880,78340,77275,91149,74258,63395,65323,69302,67916,75689,75590,90489,89608
36324,33683,29683,43110,45754,41864,39635,34288,36593,41291,41448,42871,43941,44243,39143,30907,28319,24676,21764,24383,35416,22978,19263,24062,23799,25273,29835,27182,40726,42173,45667,29218,50859,49140,49855,46118,46486,47420,52062,48164,49217,66043,61707,58291,47661,45722,40763,47840,49467,52263,45335,45946,39867,42356,35963,43667,36690,33670,49409,53264,60943,55126,47934,50373,50505,58828,69696,59664,59768,65836,81564,68866,64263,68838,73715,69408,65001,53869,58780,59473,72048,53957,53364,55693,52519,40852,34642,31329,30192,31686,26688,25160,32736,28007,21327,22505,23522,15898,18152,18115,17140,17044,22530,14482,24874,25566,43546,41719,18313,10163,10764,9938,7984,6950,6729,0,8616,22843,36532,46752,29161,9413,4481,4904,38762,28772,12219,7941,12472,13838,11670,15082,17785,21752,37429,40851,42252,44839,45355,41261,38807,46796,35438,29983,32494,35764,23018,21341,23245,25964,30456,40572,30991,28573,24770,30640,61031,49990,54056,59069,59294,48950,50461,53018,48833,50373,51630,53965,51860,55641,54062,53337,53931,56570,61779,58616,116703,69851,57948,62755,64466,86003,84938,98812,81921,64981,66909,70888,69502,85644,83253,100444,99562
44002,41362,48664,51315,53409,49520,47290,41967,44248,48946,49103,50526,51596,51899,46429,40640,36025,32355,29381,31999,43094,30594,26879,45276,31415,45253,44753,45531,41674,43121,46615,47566,51807,54011,50803,53700,54141,57443,57933,55450,58498,61908,68546,65130,57266,53008,48640,54679,57122,59102,52174,53609,48240,50728,43641,51319,43530,41352,57407,61262,68941,61966,54773,57212,57078,65668,77377,66503,66607,72675,88403,75705,71102,75678,80845,76247,63261,61247,62041,66603,79178,54905,60494,58912,55446,48851,42309,39008,37871,39365,34367,35455,40415,44186,29026,30183,31521,23514,25769,25731,24757,24660,30529,22754,32872,33564,51544,38025,22807,14657,14346,13777,14823,8597,16810,8283,0,11994,20949,30766,14123,4207,10786,12948,39710,43717,14540,10376,13428,8297,8659,28457,30822,32886,38377,41799,43200,45787,46303,42209,39755,47744,36386,30931,33442,36712,32283,30605,32509,20465,17069,25880,40255,37838,34034,39905,61979,50938,55004,60017,68558,49898,51409,53966,49781,51321,52578,54913,52808,56589,55010,54286,54879,57518,62727,59564,117651,70799,58896,69885,71596,86951,85886,99761,82869,72112,74039,90378,83919,86592,84201,101392,100510
50587,47947,43947,54285,59892,56002,53773,48552,50731,55429,55586,57009,58079,58381,53407,47123,42582,38940,36028,38646,49679,37241,33526,38326,38062,39536,47723,48501,44644,46091,49585,50536,54777,56981,53773,56670,60624,61558,66326,62427,63480,64878,75029,71613,63748,59985,55026,61162,63605,65585,58657,60092,54131,56619,50226,57802,50012,47934,59266,63121,70800,68448,61256,63695,63560,72150,83860,72986,73090,79158,94886,82188,77585,82160,83815,82730,78323,64217,65011,69573,82148,57875,63464,61882,58416,50710,53195,52579,44354,48278,40850,39424,46898,46045,35590,36768,33379,30161,32416,32378,31404,31308,32388,24613,34731,35423,53403,38419,24133,18123,13575,18451,21395,11338,26361,19413,11960,0,23919,29754,17093,15798,25347,27368,42680,46687,31967,28514,30235,23703,21874,31427,33792,35856,41347,44769,46170,48757,49273,45179,42725,50714,39356,33901,36412,39682,35253,33575,35479,30074,23699,28850,43225,40808,37004,42875,64949,53908,57974,62987,71528,52868,54379,56936,52751,54291,55549,57883,55778,59559,57980,57256,57849,60489,65697,62534,120621,73769,61866,72855,74566,89921,88856,102731,85839,75082,77009,93348,86889,89562,87171,104362,103480
59698,58527,56873,59524,59117,62740,60510,55289,57469,62167,62323,63747,64817,65119,60144,53861,49320,45677,42766,45384,58142,43979,40264,53485,53053,53462,52962,53740,49883,51330,54824,55775,60016,62220,59012,61909,62670,65652,66142,69165,70218,70117,81767,78350,70486,66723,61764,67900,70343,72323,65394,66829,60868,63357,56964,64539,56750,54671,66004,69859,77538,75186,67993,70432,70298,78888,90597,79723,79827,85896,101623,88925,84322,88898,89054,76501,71470,69456,70250,74812,87387,63114,68703,67121,63655,57447,59932,59317,51092,55016,47588,46161,53635,52782,42328,43506,40117,36899,39153,39116,38141,38045,39125,31351,41468,42161,60141,45157,30870,24861,20313,25189,28132,20219,33099,26150,21087,10436,0,35758,21868,33338,37150,38505,47919,51926,37917,33753,41360,35562,35923,36666,39031,41095,46586,50008,51409,53996,54512,50418,47964,55953,44595,39140,41651,44921,40492,38815,40718,43437,47929,35625,48464,46047,42243,48114,70188,59147,63213,68226,76767,58107,59618,62175,57990,59530,60788,63122,61017,64798,63219,62495,63088,65728,70936,67773,125860,79008,67105,78094,79805,95160,94095,107970,91078,80321,82248,98587,92128,94801,92410,109601,108719
90641,89469,87816,93205,90571,95210,93151,92768,98264,98538,96900,94855,98839,101983,100677,94870,92936,94558,90574,92315,89085,86739,85810,84428,83996,84405,83905,84683,80826,82273,86387,86718,87412,94323,91114,94012,94773,97755,98245,97979,100660,102220,106013,110111,104580,102152,102296,107209,106729,111149,108289,109712,102639,105128,98735,107426,100452,103096,89833,93689,115835,117740,110630,113326,114272,115071,133462,116179,112680,120430,134476,121778,109686,108780,121157,108604,103572,101558,102353,106915,119490,95217,100806,99224,95758,81277,83762,83147,80531,78845,72465,73553,79956,76612,67124,68281,63947,69816,72071,86805,71059,70963,62955,55180,65298,65990,83970,78075,62130,57778,53230,50889,53010,53136,50386,46550,30741,29754,38776,0,22389,43393,47205,48561,78862,82869,75538,43809,73136,45617,80157,68710,70807,72038,77529,80951,82352,83958,86615,82521,80067,88056,75136,70083,72793,77023,70395,68718,64414,66927,61247,47435,58977,63311,72146,78017,63454,84874,95316,100329,106670,90210,91721,94278,90093,91633,92890,95225,93119,96901,95322,94597,95191,97830,103039,99875,157963,111111,99208,110197,111908,127263,126198,140072,123181,112423,114351,130690,124231,126904,124513,141704,140822
