"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
0,2927,4351,4441,6546,4623,2547,5222,8836,6253,6505,7928,9551,9205,14304,6968,8625,11716,13010,9473,6243,18215,14162,18152,10714,7355,12093,6595,14784,16231,13314,6892,11616,14197,14471,11175,11543,12477,19205,15306,15805,19255,18793,17810,14572,12860,12764,14909,14429,18848,20534,21969,15802,18290,11897,16949,12781,14597,20032,29385,27336,30326,23133,25572,25438,22770,38685,23879,23982,30051,45778,33080,28477,33053,38772,33622,29215,20457,22551,24530,37105,20533,18421,19422,17576,42160,18028,17625,16489,18884,13886,14974,19934,22204,16264,15923,27408,19397,16270,13136,19847,22520,25829,27141,35673,36365,54345,67102,37352,35551,36147,31731,28181,35216,29308,31157,49609,48225,58698,91207,45997,40109,35369,30314,15805,16593,36735,37205,34333,41765,39936,29907,26704,26596,17827,15178,16754,16615,14558,18155,18619,19168,19796,24640,23865,21562,30416,26711,30152,35209,37363,47479,37898,35480,32167,38949,58710,43232,29313,34326,52764,17857,15601,17315,21956,21024,19115,21221,23877,24488,27518,33086,33680,36319,39853,31893,73392,37444,26532,27812,29523,44328,43263,58619,40246,30038,31966,35945,34559,42333,41360,57133,56251
3803,0,4422,5244,7460,8466,5822,4561,9453,10310,14308,17217,21200,13262,11866,6053,5768,8783,10894,6540,3310,18214,14161,17414,10713,7354,11356,6896,14046,15493,15878,9008,14181,16363,16637,15323,18038,19518,23298,20340,23021,27544,21777,23497,20383,18445,13485,17339,20116,26406,19478,20901,13829,16317,9924,18616,11641,14285,19720,29073,27024,28929,21819,24516,25461,28458,44651,33806,33910,39979,55707,43008,38406,42981,43855,41539,31074,29060,30016,29613,42188,25617,23504,26929,22659,40354,16222,15819,14683,17078,12081,13168,18128,20398,14459,14117,25603,21315,16270,13136,19846,24058,25511,30079,33867,34559,52539,70041,40291,38490,39086,34670,31109,38155,32247,34095,48871,51164,57960,90469,45259,39371,38308,33253,15067,15855,35997,36467,33595,41027,39198,29169,25967,25858,17089,14440,16016,17178,17122,20720,18041,21732,19058,23902,21590,24126,29678,25973,29414,34471,36625,46741,37160,34742,31429,38212,57972,46930,31878,36890,55328,20023,17767,19481,30368,23027,21267,26304,26827,29571,29171,34872,35466,38105,42417,36977,78475,48535,31615,32895,34606,49411,48346,63702,45329,35122,37049,41028,39643,47416,46444,62216,61334
3225,4362,0,4108,6325,7330,6868,7661,14667,9478,17119,15074,19057,12430,17080,11273,7829,9451,10745,7208,3978,15950,11897,15887,8449,5090,9829,4330,12519,13966,13735,6865,12037,14220,14494,13180,15895,17375,21155,18197,20878,25401,25816,21035,17797,22370,25161,18134,17654,22073,24692,26115,19043,21531,15138,23830,16855,19499,24934,34287,32238,34144,27033,29730,30675,25995,41910,27103,27207,33276,49003,36305,35044,34139,41712,39396,28931,26917,27873,27470,40045,23473,21361,24786,20516,45578,21446,21043,19907,22302,17305,18392,23352,25622,19683,11683,30827,17132,14006,10871,17582,20255,23564,24876,29521,30213,48193,64837,35087,33286,33882,29466,25916,32952,27043,28892,47344,45961,56433,88942,43732,37844,33104,28049,13540,14328,34470,34940,32068,39500,37671,27642,24440,24331,15562,12913,14489,15651,14979,18576,16514,19589,17531,22375,20063,21983,28151,24446,27887,32944,35098,45214,35633,33215,29903,36685,56445,43653,29735,34747,53185,17880,15624,17338,21979,20884,19124,24161,24684,27428,27028,33345,33939,36578,40274,34833,76332,46392,29472,30752,32463,47268,46203,61559,43186,32979,34906,38885,37500,45273,44300,60073,59191
2860,4990,3905,0,2591,4027,6584,10485,11216,8745,8086,7146,10660,13559,18308,15364,13701,13059,14169,10816,7586,19374,15321,19703,11873,8514,13644,6297,7318,9326,9363,4454,7666,6962,7236,5072,8637,9466,13985,10647,14731,18230,16908,20302,15147,14151,16768,17401,16921,21340,22915,24350,18182,20670,14277,19330,15161,20705,25507,34860,38090,32706,25514,27952,27818,25262,41177,26370,26474,32543,48270,35572,25569,24179,34454,32138,19456,17442,18233,20212,32787,16216,14103,15104,13258,49383,26202,24849,23712,26107,21110,22198,27158,29428,23488,15292,34632,20556,17430,14296,21006,23679,26988,28300,42896,43588,61568,68261,38511,36711,37306,32890,29340,36376,30467,32316,51160,49385,60249,92758,47548,41660,36528,31474,17356,18144,38286,38756,35884,43316,41487,31458,28255,28147,19378,12185,16591,12664,10607,14205,14669,15217,21375,26191,19914,17611,26706,26148,31703,36760,38914,49030,39449,37031,33718,40500,60261,39281,25363,30375,48813,10623,8366,10080,14721,13626,11866,16903,17426,20170,19770,18863,29730,23447,35902,27576,69074,33127,22214,23494,25205,40010,38945,54301,35928,25721,27648,31627,30242,38015,37043,52815,51933
6973,13245,9279,2714,0,8251,10517,12412,13143,10672,10134,9194,10973,14117,18616,17291,17043,18333,17510,15172,12860,22715,18662,23044,15214,11855,16986,10075,9783,7783,6765,7458,5068,5835,6109,3945,7509,9291,13071,10113,12794,17316,18956,22244,17195,14286,17076,19343,18863,23283,24842,26277,20109,22597,16204,21257,17088,22632,27434,36787,40017,34633,27441,29879,29745,27205,43119,28313,28416,34486,50212,37514,26960,26054,33327,31011,20846,18832,17106,19085,31660,15088,12976,13977,12131,52724,28593,28190,27053,29449,24451,25539,30499,32769,26829,26488,37973,23897,20771,17637,24347,27021,30330,31641,46238,46930,64910,71602,41852,40052,40648,36232,32682,39717,33809,35657,48598,52948,57686,96099,44985,39097,49837,34815,20697,21485,34824,35294,32423,40753,38925,27996,31597,23016,22719,16079,13992,10066,8009,11607,12070,12619,18777,20527,17316,15013,24108,23550,35044,32903,42255,52371,42790,28698,26754,36977,63602,36683,22765,27777,46215,11596,7239,8953,22033,12498,10738,15776,18399,19043,20744,26538,27132,29771,33304,26448,67947,39422,21087,22367,24078,38883,37818,53174,34801,24594,26521,30500,29114,36888,35915,51688,50806
4926,7075,6640,3211,4088,0,4113,6074,7524,5053,3481,4883,5975,8005,10707,11672,21133,15794,21601,13551,10321,26806,22753,27135,19305,15946,21076,14165,13874,11874,10855,7189,9158,8668,8942,5645,6727,8552,11128,7790,11874,15373,14051,16610,12290,11294,11564,13709,13229,17648,19223,20658,14490,16978,10585,15638,11469,17013,21815,31168,34398,29014,21822,24260,24126,21570,37485,22678,22782,28851,44578,31880,27277,31852,33956,21145,18903,16889,17846,19714,32289,15717,13605,14758,12760,47995,22510,21503,22248,24720,19722,20810,25770,28277,22337,21741,33481,28947,24861,21727,28438,31690,33143,40964,41745,42437,60417,77692,47913,46142,46738,42322,38741,45807,39913,41761,52688,58816,61777,100190,49076,43188,45960,40919,24788,25576,38915,39385,36513,44844,43015,32087,35687,27106,26810,20169,18083,14157,12100,15697,16161,16709,22867,24617,21407,19104,28199,27641,39135,36993,46345,56461,46880,32789,30844,41067,67693,40774,26855,31868,50306,15686,10072,11786,26124,16208,14299,16404,19061,19672,24834,30628,31222,33861,37395,27077,68576,43512,21716,22996,24707,39512,38447,53803,35430,25222,27150,31129,29743,37516,36544,52317,51435
2782,4720,6144,5388,6804,2941,0,3986,7008,4426,4677,5468,7723,7378,12476,11156,10044,13509,14802,11266,8036,20008,15955,19945,12507,9148,13886,8388,16577,14590,13572,9366,11874,12370,12644,9347,9715,10018,17377,13479,13978,17428,16966,15983,12745,11032,10937,13081,12602,17021,18707,20142,13974,16463,10069,15122,10953,16497,21300,30652,33882,28498,21306,23745,23610,20943,36858,22051,22154,28224,43950,31252,26650,31225,36944,31795,27388,18630,20723,22702,35278,18706,16593,17595,15748,47480,21994,20987,21732,24204,19207,20294,25254,27761,21821,21225,32965,28432,18063,14929,21640,31174,32628,40448,41230,41922,59902,77177,47397,45626,46222,41806,38225,45291,39397,41246,49374,58300,60491,93000,47790,41902,45444,40404,17598,18386,38528,38998,36126,43558,41729,31700,28497,28389,19620,16971,20799,16873,14816,18413,18877,19426,25584,26433,24123,21820,30915,30357,31945,37002,39156,49272,39691,37273,33960,40742,60503,43490,29571,34584,53022,16030,13773,15487,20128,19197,17288,19393,22049,22660,25691,24271,33938,28855,40111,30066,71564,35617,24704,25984,27695,42500,41435,56791,38419,28211,30138,34117,32732,40505,39533,55305,54423
5438,5499,12046,8044,11181,5598,2656,0,3471,6719,6875,8298,9369,9671,6220,4686,8695,12878,12416,10456,7226,23811,19758,23011,16309,12951,16952,12492,19642,21089,18199,14580,16502,14568,14842,11546,11914,12848,16346,15772,16271,19721,19259,18276,15038,13325,9741,17326,14895,21748,14820,16255,10087,12576,6183,11235,7067,11379,16815,26168,24118,24612,17419,19858,19724,23236,40023,29149,29253,35322,51049,38351,33748,38324,39142,38894,34487,20923,22922,24901,37476,20904,18792,19793,17947,40813,17733,16726,15142,17537,12540,13627,18587,20857,14918,14576,26062,22784,17693,18732,29252,25526,26980,30538,34326,35018,52998,70500,40750,38949,39545,35129,32578,38614,32706,34554,42697,51623,63556,96066,50855,44967,38767,33712,20664,21452,41027,42063,39192,46623,44794,34765,31563,31454,22685,20037,21612,21501,19444,23041,23505,24053,24655,29499,28750,26448,35274,31570,35010,40068,42221,52337,42756,40339,37026,43808,63568,48118,34199,39211,57650,18228,15971,17686,22327,21395,19486,21591,24247,24858,27889,26469,38566,31053,36465,32264,73762,37815,26903,28182,29893,44699,43634,58989,40617,30409,32337,36316,34930,42703,41731,57503,56621
7434,7863,14411,9921,11138,7249,5020,2446,0,3786,6833,8256,9326,4956,3861,6767,11064,15064,14786,12820,9590,26175,22122,25375,18674,15315,19317,14857,22007,19175,18157,17725,16459,14525,14799,11503,11871,12805,16304,15729,16228,19678,19216,18233,14995,13282,6699,16308,14852,20731,13803,15238,9070,11559,5166,10218,6564,12108,16911,26263,28978,23595,16402,18841,18707,23193,39006,28132,28236,34304,50032,37334,32731,37306,39100,37876,33469,20880,22879,24858,37433,20861,18749,19750,17904,43091,17605,16598,17344,19815,14818,15905,20865,23372,17432,16837,28576,24043,24010,21097,30511,26785,28239,36059,36841,37533,55513,72788,43009,41237,41833,37417,33836,40903,35008,36857,44985,53911,65921,98430,53220,47332,41055,36015,23028,23816,43330,42159,41556,48988,47159,37130,33928,33819,25050,22401,23977,21458,19401,22998,23462,24010,30169,31863,28708,26405,35500,33934,37375,42432,44586,54702,45121,42703,39390,46173,65933,48075,34156,39169,57607,18185,15929,17643,22284,21352,19443,21548,24205,24816,27846,26426,38523,31010,36422,32221,73720,37772,26860,28140,29851,44656,43591,58946,40574,30366,32294,36273,34887,42660,41688,57461,56579
4960,6899,8323,7852,9070,5180,2546,4507,5176,0,2047,4623,5508,5162,6182,9324,11629,20238,15351,16224,12994,22187,18133,22124,14685,11326,16065,10567,18744,17106,16088,15656,14390,12457,12730,9434,9802,9172,15162,11263,11762,15212,14750,13767,10529,8816,8721,10866,10386,14805,16875,18310,12142,14631,8238,13290,9122,14665,19468,28821,32050,26667,19474,21913,21779,18727,34642,19836,19939,26008,41735,29037,24434,29009,37031,29579,25172,16414,21880,22789,35364,18792,16680,18792,15835,45648,20162,19155,19901,22372,17375,18463,23423,25929,19990,19394,31133,26600,26568,17108,33068,29343,30796,38616,39398,40090,58070,75345,45566,43795,44390,39974,36394,43460,37566,39414,47542,56469,62670,95179,49968,48522,43612,38572,19777,20565,45887,44717,38305,45736,43908,33878,30676,30567,21799,19150,23315,19389,17332,20929,21393,21942,28100,28612,26639,24336,33431,32873,34124,39181,41334,51451,41869,39452,36139,42921,62682,46006,32088,37100,55538,16117,13860,15574,20215,19283,17375,19480,22136,22747,25777,24357,36454,28941,34353,30152,71651,35703,24791,26071,27782,42587,41522,56878,38505,28298,30225,34204,32818,40592,39619,55392,54510
