"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
1866,1782,2117,2000,1760,1613,1439,1437,1108,1506,1523,1663,1600,1491,1297,1286,1813,2079,2473,2359,1803,3867,2923,3600,2512,2193,2946,2104,2570,2631,2370,2317,2279,2110,2225,1864,1947,1942,2076,1670,2467,2002,1662,1259,1610,1788,952,980,1412,827,0,1076,1309,1627,952,2102,1479,1649,1940,2328,2470,2249,946,795,1184,1422,3739,2003,1631,2780,4094,2770,1867,2304,3868,2698,2072,2251,2681,3305,4285,2630,2407,2381,2394,3870,2299,2524,2534,2261,1856,2010,2461,2993,1767,1875,2666,2362,2329,2612,2978,2528,2891,3163,3199,3682,5398,6170,4309,3497,3145,2970,2962,3040,3221,3165,3883,4279,4259,5946,4613,3719,3362,2995,2542,3243,4213,3787,3877,4185,4018,3487,3766,3514,3340,2693,2852,2459,2381,2559,2522,2557,3243,2972,2968,2728,3546,3393,3273,3913,4174,4528,4015,3827,3648,4023,4991,5021,3379,3710,5296,2592,2339,2599,3048,2958,2645,2744,3238,3084,3833,3706,3821,4223,4112,3966,6500,4400,3200,3481,3454,4265,4190,5691,3600,3111,3261,3842,3390,4091,3904,5769,5217
1867,1806,2141,2000,1761,1614,1440,1438,1108,1507,1524,1663,1589,1474,1237,1273,1828,2045,2494,2383,1828,3891,2947,3624,2536,2217,2971,2128,2595,2632,2371,2318,2280,2111,2226,1865,1948,1932,2065,1659,2456,2080,1740,1364,1765,1679,1185,1213,1451,927,760,0,1275,1454,973,1886,1497,1625,1766,2155,2296,2124,992,945,1446,1522,4001,2089,1709,2866,4172,2848,1945,2382,3946,2776,2150,2329,2759,3294,4363,2631,2408,2479,2395,3885,2242,2467,2549,2276,1871,2026,2476,2959,1733,1841,2632,2377,2345,2627,2994,2543,2906,3082,3165,3648,5364,6142,4288,3469,3117,2941,2978,3011,3175,3119,3854,4250,4230,5970,4637,3690,3333,2949,2566,3267,4168,3741,3831,4139,4042,3511,3790,3538,3364,2717,2853,2459,2382,2559,2523,2558,3244,2996,2969,2728,3547,3417,3297,3937,4199,4552,4039,3851,3672,4047,5015,5022,3380,3711,5297,2593,2339,2600,3048,2959,2646,2745,3238,3085,3834,3707,3822,4224,4113,3966,6500,4401,3201,3482,3455,4266,4190,5692,3601,3111,3262,3920,3391,3924,3905,5770,5295
1792,1731,2066,1925,1686,1538,1365,1362,1033,1431,1448,1588,1529,1413,1186,1289,1770,2061,2458,2308,1752,3816,2872,3549,2461,2142,2896,2053,2520,2556,2296,2243,2205,2035,2150,1789,1872,1871,2005,1599,2396,2592,2170,1818,1919,1618,1326,1768,1879,1357,1269,1346,0,961,688,1643,1146,1460,1833,2401,2442,2668,1396,1371,1849,1952,4404,2519,2139,3296,4602,3277,2375,2811,4376,3206,2580,2637,2890,3234,4793,2556,2333,2418,2319,3827,2257,2482,2491,2218,1813,1967,2418,2974,1749,1856,2647,2319,2287,2569,2935,2485,2848,3098,3180,3664,5380,6128,4304,3455,3103,2927,2919,2997,3191,3135,3840,4237,4209,5895,4562,3676,3319,2965,2491,3192,4183,3757,3846,4155,3967,3436,3715,3463,3289,2642,2827,2384,2307,2484,2447,2483,3168,2921,2893,2653,3471,3342,3222,3862,4124,4477,3964,3776,3597,3972,4940,4947,3304,3635,5221,2517,2264,2524,2973,2883,2570,2669,3163,3009,3759,3632,3746,4149,4037,3891,6425,4326,3126,3406,3380,4190,4115,5616,3526,3036,3186,3870,3316,3848,3829,5694,5220
2277,2217,2552,2411,2172,2024,1850,1848,1519,1917,1934,2074,1962,1847,1615,1729,2255,2509,2944,2794,2238,4302,3358,4035,2947,2628,3381,2539,3005,3042,2781,2729,2691,2521,2636,2275,2358,2305,2438,2032,2829,2683,2343,1967,2353,2052,1774,2095,2054,1530,1642,1481,907,0,1174,1001,1632,1560,1588,2043,2044,2645,1564,1547,2038,2125,4605,2692,2312,3469,4775,3450,2548,2984,4549,3379,2753,2932,3323,3667,4966,3041,2819,2852,2805,3712,2012,2434,2752,2323,2299,2453,2553,3264,2198,2305,2797,2805,2772,3055,3421,2971,3208,3362,3355,3838,5554,6282,4552,3940,3588,3413,3405,3483,3640,3583,4326,4722,4695,6381,5048,4184,3826,3414,2977,3678,4632,4205,4295,4604,4453,3922,4200,3949,3775,3128,3313,2870,2793,2970,2933,2968,3654,3407,3379,3139,3957,3828,3708,4348,4609,4963,4450,4262,4083,4458,5426,5432,3790,4121,5707,3003,2750,3010,3459,3369,3056,3155,3649,3495,4244,4118,4232,4635,4523,4377,6911,4811,3612,3892,3866,4676,4601,6102,4011,3522,3672,4356,3801,4334,4315,6180,5706
1306,1257,1592,1439,1200,1053,879,876,547,946,962,1102,1122,1006,742,758,1284,1604,1984,1834,1278,3342,2398,3075,1987,1668,2421,1579,2045,2070,1810,1757,1719,1550,1665,1304,1386,1464,1598,1192,1989,2185,1975,1498,1512,1211,898,1557,1472,1166,1078,1155,610,1033,0,1205,672,986,1359,1927,2447,2477,1205,1180,1658,1761,4213,2328,1948,3105,4411,3086,2184,2620,3985,3015,2389,2230,2483,2827,4180,2070,1847,2011,1834,3341,1770,1995,2005,1732,1327,1482,1932,2506,1281,1400,2179,1833,1801,2084,2450,1999,2362,2634,2712,3196,4912,5642,3780,2969,2617,2441,2434,2511,2692,2636,3354,3751,3735,5421,4088,3191,2833,2467,2017,2718,3685,3258,3348,3657,3493,2962,3241,2989,2815,2168,2292,1898,1821,1998,1961,1997,2682,2447,2408,2167,2985,2868,2748,3388,3649,4003,3490,3302,3123,3498,4466,4461,2819,3150,4735,2032,1778,2038,2487,2397,2085,2184,2677,2524,3273,3146,3261,3663,3551,3405,5939,3840,2640,2921,2894,3705,3629,5131,3040,2550,2701,3384,2830,3363,3344,5209,4735
2436,2229,2563,2570,2330,2183,2009,2023,1678,2076,2093,2233,2252,2137,1872,1823,2377,2595,2948,2806,2250,4314,3370,4047,2959,2640,3393,2551,3017,3201,2940,2790,2850,2680,2795,2434,2517,2594,2728,2322,3119,3059,2719,2343,2643,2341,2028,2471,2430,1906,2019,1857,1688,1023,1165,0,1580,1376,1661,2116,2433,3021,1940,1924,2414,2501,4981,3069,2688,3845,5151,3827,2924,3361,4925,3755,3129,3308,3613,3957,5342,3200,2977,3141,2964,3785,2085,2507,2825,2396,2421,2575,2626,3337,2283,2390,2870,2927,2894,3090,3543,3092,3281,3436,3428,3911,5627,6355,4625,4018,3666,3490,3527,3560,3725,3669,4403,4800,4706,6393,5060,4257,3899,3499,2989,3690,4717,4291,4380,4689,4465,3934,4212,3960,3787,3139,3325,3029,2952,3129,3092,3127,3756,3419,3538,3298,4013,3840,3719,4359,4621,4975,4462,4274,4095,4470,5438,5591,3949,4280,5866,3162,2909,3169,3618,3528,3215,3314,3808,3654,4403,4277,4391,4793,4682,4536,7070,4970,3770,4051,4025,4835,4760,6261,4170,3681,3831,4514,3960,4493,4474,6339,5865
1641,1309,1644,1774,1535,1388,1214,1103,1057,1281,1297,1437,1656,1527,1365,903,1457,1675,2028,1886,1330,3394,2450,3127,2039,1720,2473,1631,2097,2405,2145,1870,2054,1885,2000,1639,1721,1945,2221,1815,2612,2808,2451,2108,2135,1834,1521,1931,2082,1638,1478,1644,1156,1578,687,1576,0,886,1259,1826,2584,2966,1694,1656,2147,2233,4703,2801,2420,3577,4883,3559,2656,3093,4320,3487,2861,2853,3106,3081,4515,2405,2182,2634,2169,3488,1813,2096,2179,1906,1501,1655,2106,2588,1363,1470,2261,2007,1974,2170,2623,2173,2536,2712,2794,3278,4994,5771,3918,3098,2746,2570,2607,2640,2805,2749,3483,3880,3787,5473,4140,3320,2962,2579,2069,2770,3797,3371,3461,3769,3545,3014,3292,3041,2867,2220,2405,2233,2156,2333,2297,2332,2836,2499,2743,2502,3093,2920,2799,3439,3701,4055,3542,3354,3175,3550,4518,4796,3154,3485,5070,2367,2113,2373,2822,2732,2420,2519,3012,2859,3608,3481,3596,3998,3886,3740,6274,4175,2975,3256,3229,4040,3964,5466,3375,2885,3036,3719,3165,3698,3679,5544,5070
1933,1436,1771,2000,1761,1614,1440,1230,1283,1506,1523,1663,1882,1753,1534,1030,1440,1760,2155,2013,1458,3521,2577,3254,2166,1847,2601,1758,2225,2559,2371,1997,2280,2110,2225,1864,1947,2170,2390,1984,2781,2782,2442,2066,2304,2003,1690,2116,2153,1629,1663,1580,1509,1434,1041,1454,795,0,947,1515,2272,2744,1663,1646,2137,2224,4704,2791,2411,3568,4874,3549,2647,3083,4648,3478,2852,3022,3274,3307,4741,2631,2408,2803,2395,3176,1278,1967,2116,1788,1484,1638,2017,2729,1437,1556,2262,1989,1957,2240,2606,2155,2518,2791,2819,3303,5019,5798,3936,3125,2773,2597,2590,2667,2849,2792,3510,3907,3914,5600,4267,3347,2989,2623,2196,2897,3841,3414,3504,3813,3672,3141,3420,3168,2994,2347,2532,2459,2382,2559,2522,2558,2963,2626,2969,2728,3220,3047,2927,3567,3829,4182,3669,3481,3302,3677,4645,5022,3380,3710,5296,2592,2339,2599,3048,2958,2645,2744,3238,3084,3834,3707,3821,4224,4112,3966,6500,4401,3201,3482,3455,4266,4190,5691,3601,3111,3262,3945,3391,3924,3904,5769,5296
2258,1761,2095,2325,2086,1938,1764,1555,1608,1831,1848,1988,2207,2078,1859,1355,1909,2165,2480,2338,1782,3846,2902,3579,2491,2172,2925,2083,2549,2884,2695,2321,2605,2435,2550,2189,2272,2495,2714,2308,3105,2683,2344,1967,2461,2328,2067,2095,2054,1531,1643,1481,1724,1390,1365,1509,1120,911,0,997,1995,2645,1565,1548,2038,2125,4605,2693,2313,3470,4776,3451,2548,2985,4549,3379,2754,2932,3362,3631,4966,2955,2732,3062,2719,2659,1108,1450,1768,1270,1429,1662,1500,2212,1776,1922,1744,2459,2426,2622,3018,2509,2156,2310,2302,2785,4501,5229,3499,3094,2738,2491,2611,2633,2894,2756,3436,3872,3671,5766,4115,3131,2774,2668,2521,3222,3912,3272,3476,3555,3568,3466,3744,3492,3319,2671,2857,2784,2707,2884,2847,2882,3288,2951,3293,3053,3545,3372,3251,3891,4153,4507,3994,3806,3627,4002,4970,5346,3704,4035,5621,2917,2664,2924,3373,3283,2970,3069,3563,3409,4158,4032,4146,4549,4437,4291,6825,4725,3525,3806,3780,4590,4515,6016,3925,3436,3586,4269,3715,4248,4229,6094,5620
2641,2144,2479,2708,2469,2321,2148,1938,1991,2214,2231,2371,2590,2461,2242,1738,2263,2432,2863,2721,2165,4229,3285,3962,2874,2555,3308,2466,2932,3267,3079,2705,2988,2818,2933,2572,2655,2878,3097,2691,3489,3043,2703,2327,2821,2711,2427,2455,2414,1890,2003,1841,2084,1750,1749,1869,1503,1291,944,0,2203,3005,1924,1908,2398,2485,4965,3052,2672,3829,5135,3811,2908,3345,4909,3739,3113,3292,3722,4014,5326,3339,3116,3422,3103,2925,1520,1716,2035,1536,1695,1928,1766,2478,2042,2292,2010,2720,2688,2971,3285,2775,2422,2576,2568,3052,4768,5495,3765,3360,3005,2757,2878,2899,3160,3022,3702,4139,3937,6033,4382,3398,3040,2934,2904,3605,4178,3538,3742,3821,3834,3849,4128,3876,3702,3055,3240,3167,3090,3267,3230,3266,3671,3334,3677,3436,3928,3755,3635,4275,4537,4890,4377,4189,4010,4385,5353,5730,4088,4418,6004,3300,3047,3307,3756,3666,3353,3452,3946,3792,4542,4415,4529,4932,4820,4674,7208,5109,3909,4190,4163,4974,4898,6399,4309,3819,3970,4653,4099,4631,4612,6477,6004
