"X001","X002","X003","X004","X005","X006","X007","X008","X009","X010","X011","X012","X013","X014","X015","X016","X017","X018","X019","X020","X021","X022","X023","X024","X025","X026","X027","X028","X029","X030","X031","X032","X033","X034","X035","X036","X037","X038","X039","X040","X041","X042","X043","X044","X045","X046","X047","X048","X049","X050","X051","X052","X053","X054","X055","X056","X057","X058","X059","X060","X061","X062","X063","X064","X065","X066","X067","X068","X069","X070","X071","X072","X073","X074","X075","X076","X077","X078","X079","X080","X081","X082","X083","X084","X085","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207"
2951,2649,2736,2880,2983,3306,3357,3213,3499,3595,3398,3323,3554,3760,3767,3223,3142,3087,3053,3140,2584,3553,2755,3029,2365,2320,2745,2264,2103,2438,2740,2555,2901,2962,2519,2897,3136,3370,3524,3573,4498,3884,4276,4439,4122,4012,3923,4306,4294,4013,3853,4022,4020,4609,3387,4479,3540,3397,3620,3889,5101,5343,4047,4030,4521,4608,7088,5175,4795,5952,7258,5933,4436,4833,5562,4867,4059,3819,4147,4323,5757,3211,3424,3675,3222,4119,3556,3574,3713,3199,2985,3139,3429,3655,2581,2787,2495,2529,2719,2692,3009,2694,2707,2360,2853,3337,5053,5147,3505,2477,2122,1874,2146,2016,2485,1800,1714,3048,2104,4122,1964,825,1543,1878,1817,2672,1971,1286,981,363,0,1331,2195,2060,2856,2188,2446,2316,2509,2052,2211,2378,2369,1519,1824,2187,1886,1725,1702,1938,2491,3085,2445,2256,1968,2433,3407,3787,2725,3055,4400,2570,2658,2975,2293,2667,2843,3199,2900,3486,3339,2820,2975,3311,3352,3731,7059,3967,3881,4498,4471,4673,4598,6020,4008,4128,4278,4827,4227,4482,4352,6328,5854
2453,2150,2237,2381,2485,2808,2859,2714,3018,3097,2899,2825,3056,3262,3269,2724,2643,2821,2555,2641,2086,3054,2257,2531,1866,1822,2247,1766,1605,1939,2241,2056,2403,2464,2020,2398,2638,2871,3025,3075,3999,3385,3777,3940,3623,3513,3424,3910,3796,3716,3561,3726,3574,3997,3069,4081,3163,3201,3574,4285,4899,5049,3776,3738,4230,4178,6785,4816,4351,5540,6814,5489,3938,4334,5064,4368,3560,3320,3648,3824,5258,2712,2926,3176,2723,4515,3729,3910,3887,3556,3151,3291,3756,4051,2706,2960,2891,2530,2720,2193,3010,2696,3103,2756,3250,3733,5449,5543,3902,2873,2518,2271,2423,2413,2389,1856,2538,3178,2091,3858,2444,1919,1581,1772,1319,2174,1728,1247,849,1236,1324,0,1460,1562,2357,1689,1948,1818,2011,1554,1712,1879,1871,1020,1326,1689,1369,1207,1184,1658,2086,2440,1927,1739,1451,1915,2909,3289,2226,2557,3883,2071,2159,2477,1795,2168,2345,2700,2402,2987,2841,2321,2477,2813,2854,3233,6560,3468,3382,4000,3973,4175,4099,5521,3510,3629,3780,4328,3728,3984,3853,5830,5356
2787,2484,2571,2786,3019,3222,3193,3048,3352,3414,3351,3304,3442,3608,3603,3058,2977,3155,2889,2975,2420,3388,2591,2865,2200,2156,2581,2100,1939,2273,2657,2390,2810,3085,2642,3020,3259,3493,3647,3418,4345,4007,4399,4164,4141,3778,3758,4253,4138,4059,3895,4060,3908,4331,3403,4415,3497,3535,3908,4475,5233,5383,4110,4072,4564,4521,7119,5186,4793,5963,7256,5931,4559,4956,5686,4990,4182,3942,4270,4446,5880,3334,3548,3798,3345,5116,4063,4258,4235,3893,3489,3643,4094,4651,3425,3461,3491,3249,2909,2527,3534,3415,3704,3356,3850,4333,6049,6144,4502,3474,3119,2871,3143,3013,3108,2575,3022,3748,2661,4392,3014,2488,2300,2491,1652,2508,2447,2067,1707,2213,2419,1480,0,1801,2646,2023,2282,2319,2632,2175,2330,2501,2176,1309,1856,2307,1939,1730,1719,2228,2621,2974,2461,2273,2021,2485,3437,3817,2848,3178,4453,2693,2781,3099,2416,2790,2966,3322,3024,3609,3462,2943,3098,3435,3476,3854,7182,4090,4004,4621,4595,4796,4721,6143,4132,4251,4401,4950,4350,4606,4475,6451,5978
2538,2235,2322,2432,2535,2858,2944,2799,3103,3147,2950,2875,3106,3312,3354,2809,2728,2906,2640,2726,2171,3139,2342,2616,1951,1907,2332,1851,1690,2024,2292,2141,2431,2888,2647,2797,3125,3204,3453,3126,3999,4012,3861,3872,3674,3564,3509,3961,3846,3767,3646,3811,3659,4082,3154,4166,3248,3286,3659,4226,4984,5134,3861,3823,4315,4229,6870,4894,4501,5670,6964,5639,4565,4961,5697,4995,4187,3947,4275,4457,5891,3339,3559,3803,3350,4912,3814,4009,3986,3645,3240,3394,3845,4348,3122,3212,3287,3063,2660,2278,3285,3321,3500,3152,3646,4129,5845,5940,4298,3270,2915,2667,2939,2809,3277,2558,2818,3544,2457,4143,2810,2284,2612,2670,1404,2259,2759,2379,2019,2525,2215,1684,1744,0,1354,1423,1777,1987,2275,2093,1763,2022,1391,646,1062,1616,1809,1481,1470,2110,2372,2725,2212,2024,1845,2220,3188,3568,2853,3137,4188,2698,2786,3104,2422,2795,2972,3327,3029,3614,3468,2948,3104,3440,3481,3860,7187,4095,4009,4632,4606,4802,4726,6148,4137,4262,4412,4955,4355,4611,4480,6457,5983
2340,2037,2124,2338,2572,2775,2745,2601,2905,2967,2904,2857,2995,3161,3156,2611,2530,2708,2442,2528,1972,2941,2144,2418,1753,1708,2133,1652,1492,1826,2210,1943,2363,2733,2537,2592,2970,3049,3298,2971,3898,3902,3928,3717,3693,3331,3311,3806,3691,3612,3447,3613,3461,3884,2956,3967,3050,3088,3461,4028,4786,4935,3663,3625,4116,4074,6672,4739,4346,5515,6809,5484,4455,4851,5452,4885,4077,3838,4150,4212,5646,3572,3314,3679,3241,5055,3616,3811,3788,3446,3042,3196,3647,4149,2924,3014,3653,2864,2461,2080,3087,3123,3532,3564,4038,4521,6237,6621,4771,3951,3596,3348,3497,3490,3658,3239,3499,4225,3138,4824,3491,2966,3257,3352,1205,2061,3548,3168,2808,3228,2896,2366,2644,1342,0,1146,1500,1871,2318,2191,1752,2143,1714,1502,1743,1938,2444,2268,2151,2791,3053,3406,2894,2705,2526,2901,3869,4249,3028,3359,4869,2588,2676,2985,2597,2970,3259,3502,3204,3789,3643,3123,3278,3615,3656,4035,7362,4270,4184,4387,4361,4977,4901,6323,4312,4017,4168,4851,4297,4786,4655,6631,6158
1743,1440,1527,1746,1827,2088,2148,2004,2308,2280,2218,2171,2309,2475,2559,2014,1933,2111,1845,1931,1375,2344,1547,1821,1156,1111,1536,1055,805,1084,1490,1261,1677,2047,1802,1906,2283,2362,2611,2284,3211,3167,3153,3030,2965,2645,2657,3119,3005,2925,2850,3016,2864,3287,2359,3370,2453,2491,2864,3431,4189,4338,3066,3028,3519,3387,6061,4052,3659,4829,6122,4798,3719,4116,4845,4150,3342,3102,3415,3606,5040,2836,2707,2943,2505,4458,3019,3214,3191,2849,2445,2599,3049,3552,2327,2417,3056,2267,1864,1483,2490,2526,2935,3111,3441,3924,5640,5898,4256,3228,2873,2625,2897,2767,3061,2516,2776,3503,2415,4101,2768,2243,2534,2629,608,1464,2825,2445,2085,2505,2174,1643,1921,1330,1223,0,566,1136,1582,1258,819,1210,983,923,1164,1325,1721,1548,1428,2068,2330,2684,2171,1982,1803,2178,3146,3526,2292,2623,4146,1853,1941,2249,1861,2234,2524,2766,2468,3053,2907,2387,2543,2879,2920,3299,6627,3535,3448,3781,3754,4241,4165,5587,3576,3411,3561,4244,3690,4050,3920,5896,5422
1858,1633,1507,1239,1343,1666,1991,2198,2263,1955,1757,1683,1914,2120,2420,2211,2127,2304,2038,2125,1569,2501,1678,2040,1350,1305,1730,1249,851,798,1099,1376,1238,1696,1515,1604,1932,2011,2260,1933,2806,2880,2668,2679,2481,2371,2306,2768,2654,2574,2798,2967,2748,3170,2242,3392,2513,2688,3061,3628,4386,4288,2992,2975,3466,3036,5710,3701,3308,4478,5771,4447,3433,3829,4559,3863,3055,2816,3128,3320,4754,2550,2421,2657,2219,4656,3216,3411,3388,3047,2642,2796,3247,3750,2548,2611,3186,2398,1995,1614,2620,2657,3066,3098,3572,4055,5771,6183,4305,3513,3158,2910,3030,3052,3191,2801,3061,3788,2700,4387,3054,2528,2819,2914,964,1683,3110,2730,2370,2790,2459,1928,2206,1767,1654,615,0,816,1083,774,334,726,685,1360,1103,937,1755,1698,1713,2353,2615,2969,2456,2267,2089,2464,3432,3648,2006,2337,3922,1566,1654,1963,1575,1948,2237,2480,2182,2767,2621,2101,2256,2593,2634,3012,6340,3248,3162,3495,3468,3954,3879,5301,3290,3124,3275,3958,3404,3764,3633,5609,5136
1445,1414,1094,826,930,1253,1578,1778,1850,1542,1344,1270,1501,1707,2007,1798,1757,2085,1893,1870,1350,2605,1782,2145,1454,1291,1834,1231,746,392,586,1076,826,1283,1200,1192,1519,1599,1847,1520,2394,2565,2256,2266,2068,1959,1893,2355,2241,2161,2385,2554,2335,2758,1830,2979,2100,2275,2648,3216,3973,3875,2579,2563,3053,2623,5297,3288,2896,4065,5359,4034,3117,3514,4092,3548,2740,2500,2813,2852,4286,2234,1953,2341,1903,4243,2803,2999,2975,2634,2229,2383,2834,3337,2112,2219,3010,2502,2099,1718,2725,2761,3170,3202,3676,4159,5875,6250,4409,3580,3225,2977,3135,3119,3296,2868,3128,3854,2767,4555,3120,2594,2885,2980,1144,1787,3225,2845,2485,2857,2525,2043,2374,2169,1947,1143,837,0,654,736,639,794,1268,1581,1205,964,1825,1725,1881,2428,2783,3137,2624,2436,2257,2632,3600,3333,1690,2021,3607,1251,1339,1648,1259,1633,1922,2165,1866,2452,2305,1785,1941,2277,2318,2697,6025,2933,2746,3027,3000,3639,3564,4986,2974,2657,2807,3490,2936,3448,3318,5294,4820
1703,1672,1352,1084,1188,1511,1836,2036,2108,1800,1602,1528,1759,1965,2265,2056,2015,2343,2150,2128,1608,2921,2098,2461,1770,1549,2150,1488,1194,840,835,1293,1112,1620,1177,1555,1794,2028,2182,1778,2651,2542,2514,2524,2326,2216,2151,2613,2499,2419,2643,2812,2593,3016,2088,3237,2358,2533,2906,3474,4231,4133,2837,2821,3311,2881,5555,3546,3154,4323,5616,4292,3094,3491,4221,3525,2717,2477,2790,2981,4415,2211,2082,2318,1880,4501,3061,3257,3233,2892,2487,2641,3092,3595,2370,2477,3268,2784,2381,2000,3006,3043,3452,3549,3801,4284,6000,6337,4695,3667,3312,3064,3336,3206,3674,2955,3215,3941,2854,4769,3207,2682,2973,3067,1460,2104,3312,2932,2572,2944,2612,2130,2691,2257,2263,1465,1052,627,0,786,721,757,1442,1704,1168,927,1745,1688,2096,2515,2998,3352,2839,2474,2225,2702,3916,3422,1780,2111,3696,1228,1316,1624,1361,1735,1899,2273,1968,2613,2407,1888,2043,2380,2420,2799,6175,3032,2955,3156,3129,3741,3666,5088,3076,2786,2936,3619,3065,3598,3420,5444,4970
1798,1767,1447,1179,1282,1605,1931,2130,2203,1894,1697,1622,1853,2059,2360,2151,2109,2438,2245,2223,1702,2796,1973,2335,1645,1600,2025,1544,1146,1068,1039,1428,1178,1599,1155,1533,1772,2006,2160,1873,2746,2520,2608,2619,2421,2311,2246,2708,2593,2514,2738,2906,2688,3110,2182,3332,2452,2627,3000,3568,4325,4228,2932,2915,3405,2976,5650,3640,3248,4417,5711,4386,3072,3469,4199,3503,2695,2455,2768,2959,4393,2201,2061,2296,1858,4595,3156,3351,3328,2986,2581,2736,3186,3689,2464,2571,3482,2693,2290,1909,2916,2952,3361,3413,3867,4350,6066,6200,4559,3530,3175,2928,3200,3070,3538,2819,3079,3805,2718,4633,3071,2545,2836,2931,1335,1978,3176,2796,2436,2808,2476,1994,2565,2121,2138,1243,826,756,972,0,499,435,1320,1568,1031,791,1609,1552,1960,2379,2862,3215,2702,2337,2089,2565,3791,3357,1715,2045,3631,1206,1294,1603,1283,1657,1833,2189,1890,2476,2329,1810,1965,2301,2342,2721,6049,2957,2871,3134,3108,3663,3588,5010,2998,2764,2914,3598,3044,3472,3342,5318,4844
