"155","156","157","158","159","160","161","162","163","164"
35416,35964,42122,42637,40661,38359,47454,44708,48148,53205
34640,35188,41346,42193,39885,37583,46678,44265,47705,52762
30962,31511,37669,38450,36208,33905,43000,40522,43962,49019
32404,32952,39111,39892,37650,35347,44442,41963,45404,50461
27175,27724,33882,34671,32421,30118,39213,36742,40183,45240
32237,32786,36598,41442,37483,35180,47218,43513,46954,52011
28525,29074,29176,34020,33771,31468,39796,36091,39532,44589
33608,34157,32508,37352,38854,36551,43128,39423,42864,47921
39218,39767,38118,42962,44464,42161,48738,45033,48474,53531
48234,48782,47134,51978,53480,51177,57754,54049,57490,62547
