"031","032","033","034","035","036","037","038","039","040"
30110,29679,28413,26479,26753,23456,23825,18728,19255,15357
29334,28903,27637,25703,25977,22681,23049,22256,22783,18885
25657,25225,23959,22026,22299,19003,19371,19042,19570,15671
27099,26667,25401,23467,23741,20445,20813,20771,21299,17401
21870,21438,20172,18239,18512,15216,15584,17606,18134,14235
26932,26524,25234,23300,23574,20278,20646,22668,23196,19297
23220,19102,21522,19588,19862,16566,16934,17868,21756,17858
28303,22434,26606,24672,24945,21649,22017,22952,27594,23695
33913,28044,32216,30282,30555,27259,27627,28562,33204,29305
42928,37059,41231,39297,39571,36275,36643,37577,42219,38321
