"071","072","073","074","075","076","077","078","079","080"
37621,24923,20320,24895,32959,25465,21058,23400,26982,26995
40853,28155,23552,28127,36191,28697,24290,26632,30214,30523
46672,33973,29371,33946,42010,34516,30109,21376,26288,27309
47771,35073,30470,35046,43109,35615,31209,33551,28017,29039
46882,34184,29581,34156,42813,34726,30319,19941,24852,25874
51154,38456,33854,38429,46493,38999,34592,36934,29914,30935
51220,38522,33919,38495,44163,39064,34657,23563,28474,29921
54539,41841,37238,41813,49877,42383,37976,29400,34312,35004
51220,38522,33920,38495,46559,39065,34658,37000,40582,40614
59395,46697,42095,46670,54734,47240,42833,45175,48757,49630
