"081","082","083","084","085","100","101","102","103","104"
4380,2277,2048,2445,1946,4347,2907,3103,3079,2738
4088,1978,1755,2152,1742,3934,2494,2690,2666,2325
4378,2269,2046,2353,2032,4335,2896,3091,3068,2726
3692,1582,1359,1689,1346,4357,2799,3024,3033,2748
3454,1409,1122,1452,1102,4530,2924,3149,3159,2921
3310,1201,978,1308,964,3983,2412,2637,2647,2374
3193,1083,860,1190,847,4221,2651,2876,2885,2613
3604,1491,1294,1002,950,4122,2551,2776,2786,2513
3221,1270,911,618,852,4772,3201,3426,3436,3163
3752,1898,1743,1451,1685,4367,2796,3021,3031,2758
