"185","186","187","188","189","190","191","192","193","194"
2721,2108,2264,2600,2572,3020,6140,3098,2841,3122
3000,2504,2660,2996,2851,3313,5847,3378,2548,2829
2911,2298,2453,2790,2762,3209,6138,3288,2839,3119
2612,2299,2672,2816,2939,2917,5451,3352,2152,2433
2073,1761,2133,2277,2442,2697,5214,2968,1915,2195
2404,2248,2403,2765,2682,2536,5070,2971,1771,2051
2286,2211,2583,2734,2564,2418,4952,2853,1653,1934
2694,2564,2763,3081,2973,2827,5361,3261,2061,2342
2516,2322,2694,2839,2848,2702,5225,3137,1937,2218
3101,2971,3104,3488,3388,3233,5767,3668,2468,2748
