"071","072","073","074","075","076","077","078","079","080"
5543,4218,3160,3557,4186,3591,2783,2543,2917,2946
5250,3925,3021,3417,3893,3275,2643,2404,2624,2654
5451,4126,3222,3651,4184,3565,2844,2604,2824,2944
5102,3777,2687,3083,3497,2879,2309,2070,2161,2258
5192,3868,2316,2713,3260,2747,1939,1699,1924,2020
4715,3390,2305,2702,3116,2497,1928,1688,1780,1876
5022,3698,2146,2543,2998,2380,1769,1529,1662,1759
4547,3223,1870,2267,3471,2301,1493,1253,1473,1818
4363,3038,1487,1884,3087,1918,1109,870,1090,1434
4610,3286,2028,2397,3600,2363,1725,1309,1695,2267
