"155","156","157","158","159","160","161","162","163","164"
2211,2378,2369,1519,1824,2187,1886,1725,1702,1938
1712,1879,1871,1020,1326,1689,1369,1207,1184,1658
2330,2501,2176,1309,1856,2307,1939,1730,1719,2228
1763,2022,1391,646,1062,1616,1809,1481,1470,2110
1752,2143,1714,1502,1743,1938,2444,2268,2151,2791
819,1210,983,923,1164,1325,1721,1548,1428,2068
334,726,685,1360,1103,937,1755,1698,1713,2353
639,794,1268,1581,1205,964,1825,1725,1881,2428
721,757,1442,1704,1168,927,1745,1688,2096,2515
499,435,1320,1568,1031,791,1609,1552,1960,2379
