"195","196","197","198","199","200","201","202","203","204"
4471,4673,4598,6020,4008,4128,4278,4827,4227,4482
3973,4175,4099,5521,3510,3629,3780,4328,3728,3984
4595,4796,4721,6143,4132,4251,4401,4950,4350,4606
4606,4802,4726,6148,4137,4262,4412,4955,4355,4611
4361,4977,4901,6323,4312,4017,4168,4851,4297,4786
3754,4241,4165,5587,3576,3411,3561,4244,3690,4050
3468,3954,3879,5301,3290,3124,3275,3958,3404,3764
3000,3639,3564,4986,2974,2657,2807,3490,2936,3448
3129,3741,3666,5088,3076,2786,2936,3619,3065,3598
3108,3663,3588,5010,2998,2764,2914,3598,3044,3472
