"105","106","107","108","109","110","111","112","113","114"
2985,3139,3429,3655,2581,2787,2495,2529,2719,2692
3151,3291,3756,4051,2706,2960,2891,2530,2720,2193
3489,3643,4094,4651,3425,3461,3491,3249,2909,2527
3240,3394,3845,4348,3122,3212,3287,3063,2660,2278
3042,3196,3647,4149,2924,3014,3653,2864,2461,2080
2445,2599,3049,3552,2327,2417,3056,2267,1864,1483
2642,2796,3247,3750,2548,2611,3186,2398,1995,1614
2229,2383,2834,3337,2112,2219,3010,2502,2099,1718
2487,2641,3092,3595,2370,2477,3268,2784,2381,2000
2581,2736,3186,3689,2464,2571,3482,2693,2290,1909
