"031","032","033","034","035","036","037","038","039","040"
34481,35432,39673,41876,38668,41566,42327,45309,45799,46982
24261,25212,29453,31657,28449,31346,32107,35089,35579,36762
22977,23308,24002,33599,30391,33288,34049,37031,37521,34569
19164,22982,21059,27688,29985,27183,29363,30843,34624,31666
14197,14528,15222,21812,22163,20772,23486,24967,28747,25789
9760,9313,12251,18841,17868,17801,20515,21996,25776,22818
10064,9125,11958,18588,16174,18082,20262,21743,25523,22565
3341,10313,7459,14089,12631,13583,15763,17244,21024,18066
5196,8148,5736,12851,9643,12540,13301,16283,16773,18120
9634,14383,11529,15107,11899,14796,15557,18539,19029,22135
