"165","166","167","168","169","170","171","172","173","174"
2491,3085,2445,2256,1968,2433,3407,3787,2725,3055
2086,2440,1927,1739,1451,1915,2909,3289,2226,2557
2621,2974,2461,2273,2021,2485,3437,3817,2848,3178
2372,2725,2212,2024,1845,2220,3188,3568,2853,3137
3053,3406,2894,2705,2526,2901,3869,4249,3028,3359
2330,2684,2171,1982,1803,2178,3146,3526,2292,2623
2615,2969,2456,2267,2089,2464,3432,3648,2006,2337
2783,3137,2624,2436,2257,2632,3600,3333,1690,2021
2998,3352,2839,2474,2225,2702,3916,3422,1780,2111
2862,3215,2702,2337,2089,2565,3791,3357,1715,2045
