"061","062","063","064","065","066","067","068","069","070"
68578,67274,60082,62521,62386,70976,82686,71811,71915,77984
54329,56234,49124,51820,52766,53854,71956,52635,50014,57764
52425,54331,47220,49917,50862,51661,70052,52769,52872,58942
52099,54004,46894,49590,50536,48757,69726,49866,49969,56038
43645,45550,38440,41137,42082,42881,61272,43989,44092,50162
41508,43414,36303,39000,39945,39910,55825,41018,41121,47191
47614,47085,39892,42331,42197,39656,55571,40765,40868,46937
43115,42586,35393,37832,37698,35157,51072,36266,36369,42438
43169,42640,35447,37886,37752,35211,51126,36319,36423,42492
47184,46655,39463,41902,41767,39227,55142,40335,40438,46508
