"175","176","177","178","179","180","181","182","183","184"
56423,37764,39275,41832,37647,39187,40444,42779,40673,44455
45829,27544,29055,31612,27427,28967,30224,32559,30454,34235
47765,29486,30997,33554,29369,30909,32167,34502,32396,36177
50114,29080,30591,33149,28963,30503,31761,34096,31990,35772
59309,21258,22769,24447,24958,26498,26561,30090,27984,31766
56777,16963,18474,20152,20663,22203,22266,25796,23690,27472
47643,15269,16780,18458,18969,20509,20572,24102,21996,25778
44100,11726,13237,14915,15426,16966,17029,20558,18452,22234
43357,8738,10249,11927,16439,17979,14041,16472,19465,18730
43043,10994,12505,14183,14369,15909,17166,19501,17396,21177
