"135","136","137","138","139","140","141","142","143","144"
0,1944,2389,2484,2594,3449,3381,2556,2663,2207
1959,0,1269,1551,2058,2913,2145,1270,1741,931
2563,1311,0,1027,2370,3226,1625,972,1176,1376
2665,1704,949,0,2307,3162,1561,1135,1225,1533
2647,2121,2412,2360,0,855,2703,2324,1963,2384
3569,3043,3334,2901,891,0,3625,3246,2885,3306
3433,2199,1658,1849,2359,3214,0,1425,1296,1550
2671,1276,911,1364,2132,2987,1386,0,884,1084
2575,1579,1045,1478,1837,2693,1441,726,0,720
2236,906,1294,1710,2113,2968,1659,975,812,0
