"061","062","063","064","065","066","067","068","069","070"
5707,5950,4653,4637,5127,5214,7694,5782,5401,6558
4774,5016,3720,3703,4194,4281,6761,4848,4468,5625
4405,4648,3351,3335,3825,3912,6392,4480,4099,5256
4517,4559,3286,3222,3740,3799,6295,4367,3987,5144
3854,4004,2731,2693,3185,3187,5740,3838,3458,4615
4767,4917,3645,3606,4098,4061,6653,4725,4333,5502
5574,5656,4383,4319,4837,4896,7392,5464,5083,6240
4831,5073,3777,3760,4351,4338,6906,4905,4525,5682
4965,5285,4012,3948,4466,4525,7021,5093,4713,5870
5182,5424,4128,4112,4697,4689,7252,5256,4876,6033
