"155","156","157","158","159","160","161","162","163","164"
25683,26231,32389,40993,30928,28626,37721,37162,46505,44391
29024,29572,35730,43761,34270,31967,36815,37427,43464,45872
28830,29378,35536,37286,34075,31773,40867,40309,49951,49662
31058,31607,37765,47395,36304,34001,43096,42538,52907,51890
28834,29382,35540,45171,34079,31777,40872,40313,50683,49666
24498,25046,31204,40835,29743,27441,36535,35977,46347,45330
27788,28337,34495,37258,33034,30731,39826,39268,42770,47827
30521,31069,37227,40718,35767,33464,42559,42001,46230,51287
32869,33418,39576,49206,38115,35812,44907,44349,54718,53701
32876,33424,39582,49129,38121,35819,44914,44355,54641,59698
