"145","146","147","148","149","150","151","152","153","154"
50413,39484,43058,36628,34180,31531,27605,23679,21621,25219
51894,40966,45825,39969,36948,34299,27447,27020,24963,28560
55684,44755,46504,39775,37626,34978,30752,26825,24768,28366
57912,52662,49460,49351,40582,37933,32980,29054,26997,30594
55688,50437,47235,47127,38358,35709,30756,26830,24773,28370
51352,46101,42899,42790,34022,31373,26420,22493,20436,24034
52554,42525,39323,39214,30445,27796,29710,25784,23727,27324
56014,45985,42782,42674,33905,31256,32443,28517,26460,30057
59723,54473,51271,51162,42393,39745,34791,30865,28808,32405
64425,54396,51193,51085,42316,39667,34798,30872,28814,32412
