"031","032","033","034","035","036","037","038","039","040"
2240,2169,2149,2026,1858,1716,1440,988,1115,1066
2503,2397,2413,2175,2007,1944,1590,1138,951,1277
2304,2258,2214,2051,2166,1805,1940,1580,1496,1144
2150,2097,2060,1890,2005,1644,1727,1459,1593,1187
2025,1973,1935,1765,1880,1519,1602,1334,1468,1028
1788,1735,1697,1528,1643,1282,1364,1097,1231,770
1909,1857,1819,1649,1764,1403,1486,1218,1352,946
2399,2346,2308,2138,2253,1892,1975,1708,1841,1435
2429,2376,2338,2168,2283,1922,2005,1738,1871,1465
2245,2193,2155,1985,2100,1739,1822,1554,1688,1282
