"011","012","013","014","015","016","017","018","019","020"
6505,7928,9551,9205,14304,6968,8625,11716,13010,9473
14308,17217,21200,13262,11866,6053,5768,8783,10894,6540
17119,15074,19057,12430,17080,11273,7829,9451,10745,7208
8086,7146,10660,13559,18308,15364,13701,13059,14169,10816
10134,9194,10973,14117,18616,17291,17043,18333,17510,15172
3481,4883,5975,8005,10707,11672,21133,15794,21601,13551
4677,5468,7723,7378,12476,11156,10044,13509,14802,11266
6875,8298,9369,9671,6220,4686,8695,12878,12416,10456
6833,8256,9326,4956,3861,6767,11064,15064,14786,12820
2047,4623,5508,5162,6182,9324,11629,20238,15351,16224
