"155","156","157","158","159","160","161","162","163","164"
1679,1715,2194,1858,2126,1885,2451,2278,2158,2798
1779,1771,2024,1687,2191,1941,2281,2108,1987,2627
1649,1581,1894,1558,2062,1752,2151,1978,1858,2498
1212,1248,1933,1998,1659,1418,2236,2179,2298,2938
833,869,1554,1816,1280,1039,1857,1800,2240,2627
1168,1203,1889,2151,1614,1373,2191,2134,2575,2962
1618,1654,2339,2131,2065,1824,2642,2585,2431,3071
1944,1979,2428,2091,2390,2149,2685,2512,2391,3031
1813,1849,2534,2287,2260,2019,2837,2708,2587,3227
1564,1599,2285,2375,2010,1770,2588,2531,2675,3315
