"011","012","013","014","015","016","017","018","019","020"
867,1007,1242,1063,1464,1340,1387,1678,1594,1498
1474,1632,1770,1768,1485,998,940,1338,1391,1158
1490,1443,1581,1716,1775,1230,1198,1376,1294,1196
892,817,1048,1254,1539,1537,1569,1880,1704,1700
911,837,1104,1270,1567,1564,1511,1839,1646,1624
553,687,912,924,1271,1165,1845,2227,1981,2047
612,817,987,808,1209,1080,1587,1951,1868,1772
945,1084,1303,1174,1176,823,1243,1641,1620,1478
814,954,1173,986,765,865,1432,1853,1808,1674
345,609,815,636,1123,937,1668,1822,2045,1836
