"061","062","063","064","065","066","067","068","069","070"
27336,30326,23133,25572,25438,22770,38685,23879,23982,30051
27024,28929,21819,24516,25461,28458,44651,33806,33910,39979
32238,34144,27033,29730,30675,25995,41910,27103,27207,33276
38090,32706,25514,27952,27818,25262,41177,26370,26474,32543
40017,34633,27441,29879,29745,27205,43119,28313,28416,34486
34398,29014,21822,24260,24126,21570,37485,22678,22782,28851
33882,28498,21306,23745,23610,20943,36858,22051,22154,28224
24118,24612,17419,19858,19724,23236,40023,29149,29253,35322
28978,23595,16402,18841,18707,23193,39006,28132,28236,34304
32050,26667,19474,21913,21779,18727,34642,19836,19939,26008
