"011","012","013","014","015","016","017","018","019","020"
29603,31026,32361,29480,25436,22679,29102,32772,32894,30934
28590,30014,27193,24312,20268,25158,31567,35224,36055,33398
21590,23013,21811,21652,13267,18158,24567,28224,29054,26398
19413,21989,17857,17698,11370,22281,28690,32347,33178,30521
24451,26684,22895,22736,16932,21828,28237,31889,32725,30068
19389,21965,17833,17674,19652,29532,35941,39638,40429,37772
35304,37880,33748,33589,36173,41069,47478,51130,51966,49309
19456,22032,17900,17741,19719,30363,36772,40468,41259,38603
19236,21811,17679,17520,19498,29562,35971,39668,40459,37802
25108,27683,23551,23393,25370,36014,42424,46120,46911,44255
