"175","176","177","178","179","180","181","182","183","184"
80378,40956,38699,40413,45054,44123,42214,44319,46975,47586
79365,39943,37687,39401,44042,43110,41201,43306,45962,46573
72364,32943,30686,32400,37041,34435,32526,36306,38962,39573
72427,33006,30749,29645,32749,31423,29515,29559,32215,32418
76035,36613,34357,36071,40712,35519,33610,39976,42632,43243
72404,32982,30725,32440,37081,30675,28767,36286,38943,39553
88319,48897,46640,48354,52995,46590,44681,52201,54857,55468
72470,33049,30792,26156,29260,27934,26026,26070,28726,28929
65024,23957,21554,22576,25680,24355,22446,22490,25147,25350
78122,38701,36444,31808,34912,33586,31678,31722,34378,34581
