"051","052","053","054","055","056","057","058","059","060"
2409,2248,2544,2156,2482,2427,2324,2112,2025,2303
2056,1961,2594,2532,2254,2964,2816,2674,2844,3232
875,1060,1496,1701,1157,2134,1719,1853,2014,2402
1013,1296,1749,1861,1397,2294,1924,2094,2174,2562
1061,1426,1879,1998,1534,2431,2061,2231,2311,2699
1318,1728,2029,2138,1674,2571,2201,2371,2451,2839
3503,3868,4321,4440,3976,4873,4503,4673,4753,5141
2044,2352,2766,2875,2411,3308,2938,3108,3188,3576
1487,1926,2227,2337,1873,2769,2399,2569,2649,3037
2684,2992,3406,3515,3051,3948,3578,3748,3828,4216
