"031","032","033","034","035","036","037","038","039","040"
3899,3525,3809,3639,3754,3393,3476,3488,3621,3215
3673,3620,3582,3412,3527,3166,3249,3251,3384,2978
2575,2522,2484,2315,2430,2069,2151,2098,2232,1826
2763,2710,2672,2502,2618,2257,2339,2072,2206,1800
2953,2900,2862,2692,2807,2446,2529,2398,2531,2125
2567,2514,2476,2307,2422,2061,2143,1876,2010,1604
5084,5031,4993,4824,4939,4578,4660,4393,4527,4121
3200,3147,3109,2939,3054,2693,2776,2509,2574,2236
2828,2775,2737,2567,2683,2321,2404,2137,1965,1932
3840,3787,3749,3579,3694,3333,3416,3149,3214,2876
