"081","082","083","084","085","100","101","102","103","104"
5733,4159,3936,3829,3923,4146,2565,2937,3255,2757
5455,3933,3710,3551,3697,4939,3236,3658,3836,3563
4252,2835,2689,2348,2534,4074,2463,2688,2738,2465
4156,2953,2593,2252,2438,4315,2566,2941,2979,2706
4552,3213,2989,2648,2833,4452,2703,3071,3116,2843
4132,2830,2570,2228,2414,4592,2843,3246,3256,2983
6649,5346,5086,4745,4931,6894,5145,5513,5558,5285
4532,3329,2970,2628,2814,5329,3580,3983,3993,3720
3923,2720,2360,2019,2205,4790,3041,3444,3454,3181
5172,3969,3610,3268,3454,5969,4220,4623,4633,4360
