"185","186","187","188","189","190","191","192","193","194"
24123,22703,34800,27287,32699,28498,69997,34049,23137,24417
22395,32193,32787,35426,38960,26770,68269,32321,21409,22689
26279,24918,37015,29502,43187,30654,72152,36205,25292,26572
31239,29877,41975,34462,48147,35614,77112,41165,30252,31532
31852,30432,42529,35016,40428,36227,77725,41778,30865,32145
34505,40778,41372,37669,48299,38880,80378,44431,33519,34798
34806,40531,41125,43764,48052,42765,84264,54170,37404,38684
35586,42312,42906,45545,48832,47954,89452,53505,42592,43872
38231,37506,38100,40739,45947,43093,84591,54651,37732,39011
31815,36375,36969,39608,45061,39620,81119,51178,34259,35539
