"031","032","033","034","035","036","037","038","039","040"
1464,1411,1373,1204,1319,958,1021,963,1223,889
1128,1229,1037,1004,1119,758,841,844,1151,824
1609,1556,1518,1349,1464,1103,1249,890,1024,689
1849,1796,1758,1588,1703,1342,1425,1158,1291,885
2013,1980,1922,1752,1867,1506,1589,1455,1589,1183
1941,1433,1850,1777,1892,1531,1614,1837,2070,1664
2198,1689,2107,2123,2238,1981,2193,2416,2635,2229
2478,2011,2387,2403,2518,2150,2233,2457,2754,2348
2399,1695,2410,2359,2474,2218,2595,2675,2923,2596
2058,1530,1967,1983,2098,1842,2220,2299,2548,2220
