"061","062","063","064","065","066","067","068","069","070"
3251,3142,1846,1548,2221,1639,4313,2304,1912,3081
3200,3091,1795,1778,2268,1916,4590,2581,2188,3357
3243,3115,1843,1492,2164,1583,4257,2248,1855,3024
3105,2995,1699,1486,2075,1494,4167,2158,1766,2935
2797,2687,1391,1369,1865,1846,4432,2519,2139,3296
2757,2793,1497,1481,1971,2058,4538,2625,2245,3402
3360,3321,2025,2009,2578,2586,5133,3153,2773,3930
3367,3413,2117,2100,2591,2678,5157,3245,2865,4022
3875,3837,2541,2524,3094,3102,5649,3669,3289,4446
3669,3819,2547,2509,3000,3152,5555,3653,3273,4430
