"155","156","157","158","159","160","161","162","163","164"
1616,1651,2337,2561,2062,1821,2640,2582,2861,3410
1279,1315,2000,2262,1726,1485,2303,2246,2686,3073
1761,1796,2482,2706,2207,1967,2785,2727,3006,3555
2000,2036,2721,2866,2447,2206,3024,2967,3166,3806
2164,2200,2946,2609,2611,2370,3203,3030,2910,3550
2154,2128,2399,2062,2566,2298,2656,2483,2362,3002
2411,2385,2656,2319,2823,2555,2913,2740,2619,3259
2638,2665,2883,2547,3050,2835,3140,2967,2847,3487
2420,2621,2665,2329,2832,2791,2922,2749,2629,3269
2242,2245,2487,2150,2654,2415,2744,2571,2451,3091
