"115","116","117","118","119","120","121","122","123","124"
3001,2551,2914,3186,3264,3747,5463,6193,4332,3520
2948,2500,2863,3135,3213,3696,5412,6143,4281,3470
3268,2760,3123,3396,3474,3957,5673,6403,4541,3730
3070,2620,2983,3255,3333,3817,5532,6263,4401,3590
2776,2326,2689,2961,3039,3522,5238,5969,4107,3296
2179,1728,2091,2364,2442,2925,4641,5371,3509,2698
2086,1636,1999,2271,2349,2832,4548,5279,3417,2606
1967,1516,1879,2151,2177,2660,4376,5159,3297,2486
2007,1490,2039,2180,2545,3028,4744,5225,3364,2552
2179,1996,2605,2657,2917,3400,5116,5717,3864,3044
