"061","062","063","064","065","066","067","068","069","070"
5643,5792,4520,4482,4974,4931,7529,5596,5286,6476
5980,6129,4857,4819,5310,5268,7866,5932,5623,6813
5401,5550,4278,4240,4731,4689,7287,5353,5044,6234
5227,5377,4105,4066,4558,4562,7113,5313,4848,6037
5306,5456,4183,4145,4637,4504,7178,5254,4790,5979
5597,5747,4475,4436,4928,4672,7346,5258,4793,5982
6236,6386,5114,5075,5567,5524,8122,6189,5931,6966
6745,6648,5351,5335,5825,5396,8070,5981,5517,6706
6450,6352,5056,5040,5530,5100,7774,5686,5221,6411
5403,5306,4010,3993,4483,4054,6728,4640,4175,5364
