"185","186","187","188","189","190","191","192","193","194"
2272,2511,2711,2273,2103,1957,4414,2340,1192,1472
3366,2883,3039,3366,2657,3050,4455,2057,2285,2565
3304,2880,3036,3304,2654,2988,4393,2123,2223,2504
4914,4044,4199,4421,3818,4460,6008,3008,4094,4375
2609,2250,2406,2628,2024,2494,3697,1843,1729,2009
2479,2529,3087,2648,2478,2332,4229,2517,1567,1848
2676,2726,3314,2877,2707,2561,4390,2678,1796,2077
3350,3400,3584,3551,3202,3235,4294,3132,2470,2750
2717,2767,2856,2918,2474,2602,3690,2404,1837,2117
3271,2899,3054,3276,2672,3156,3764,2602,2391,2671
