"041","042","043","044","045","046","047","048","049","050"
23366,21071,24863,29272,34763,32334,35125,37397,36917,32463
35838,33543,37336,41744,47235,44807,47598,49870,49390,44935
34747,32452,36245,40653,46144,43715,46506,48778,48298,43844
51392,49098,52890,57299,62790,60361,63152,65424,64944,60490
30442,28147,31940,36348,41839,39410,42201,44473,43993,39539
22964,20669,21210,25607,23314,31933,34723,36996,36516,28798
25652,23357,27150,31558,37049,34620,37411,39683,39204,34749
27447,19281,21511,25907,23615,24603,41004,33665,32033,29098
28419,26125,29917,34326,39817,37388,40179,42451,41971,37517
31642,23437,25668,30064,27771,40611,43401,45674,36190,33255
